Features: 16,,,,,,,,
Target Class: blackscholes,TP,FP,FN,TN,ACC (%),Noise Percantages,Upsampling,
"Nu: 8e-05, Gamma: 0.0004",960,36,0,0,96.3855421686747,20,40,
"Nu: 8e-05, Gamma: 0.005",960,36,0,0,96.3855421686747,20,40,
"Nu: 8e-05, Gamma: 0.05",960,36,0,0,96.3855421686747,20,40,
"Nu: 8e-05, Gamma: 0.0625",960,36,0,0,96.3855421686747,20,40,
"Nu: 8e-05, Gamma: 0.1",960,36,0,0,96.3855421686747,20,40,
"Nu: 8e-05, Gamma: 0.2",960,36,0,0,96.3855421686747,20,40,
"Nu: 8e-05, Gamma: 0.5",960,36,0,0,96.3855421686747,20,40,
"Nu: 8e-05, Gamma: 0.7",960,36,0,0,96.3855421686747,20,40,
"Nu: 8e-05, Gamma: 0.9",960,36,0,0,96.3855421686747,20,40,
"Nu: 8e-05, Gamma: 0.99",960,36,0,0,96.3855421686747,20,40,
"Nu: 9e-05, Gamma: 1e-05",924,32,36,4,93.17269076305222,20,40,
"Nu: 9e-05, Gamma: 2e-05",878,19,82,17,89.85943775100401,20,40,
"Nu: 9e-05, Gamma: 3e-05",948,32,12,4,95.58232931726907,20,40,
"Nu: 9e-05, Gamma: 4e-05",960,36,0,0,96.3855421686747,20,40,
"Nu: 9e-05, Gamma: 5e-05",960,36,0,0,96.3855421686747,20,40,
"Nu: 9e-05, Gamma: 6e-05",919,32,41,4,92.67068273092369,20,40,
"Nu: 9e-05, Gamma: 7e-05",960,36,0,0,96.3855421686747,20,40,
"Nu: 9e-05, Gamma: 8e-05",896,32,64,4,90.36144578313254,20,40,
"Nu: 9e-05, Gamma: 9e-05",905,35,55,1,90.96385542168674,20,40,
"Nu: 9e-05, Gamma: 0.0001",943,35,17,1,94.77911646586345,20,40,
"Nu: 9e-05, Gamma: 0.0002",960,36,0,0,96.3855421686747,20,40,
"Nu: 9e-05, Gamma: 0.0003",960,36,0,0,96.3855421686747,20,40,
"Nu: 9e-05, Gamma: 0.0004",960,36,0,0,96.3855421686747,20,40,
"Nu: 9e-05, Gamma: 0.005",960,36,0,0,96.3855421686747,20,40,
"Nu: 9e-05, Gamma: 0.05",960,36,0,0,96.3855421686747,20,40,
"Nu: 9e-05, Gamma: 0.0625",960,36,0,0,96.3855421686747,20,40,
"Nu: 9e-05, Gamma: 0.1",960,36,0,0,96.3855421686747,20,40,
"Nu: 9e-05, Gamma: 0.2",960,36,0,0,96.3855421686747,20,40,
"Nu: 9e-05, Gamma: 0.5",960,36,0,0,96.3855421686747,20,40,
"Nu: 9e-05, Gamma: 0.7",960,36,0,0,96.3855421686747,20,40,
"Nu: 9e-05, Gamma: 0.9",960,36,0,0,96.3855421686747,20,40,
"Nu: 9e-05, Gamma: 0.99",960,36,0,0,96.3855421686747,20,40,
"Nu: 0.0001, Gamma: 1e-05",924,32,36,4,93.17269076305222,20,40,
"Nu: 0.0001, Gamma: 2e-05",878,19,82,17,89.85943775100401,20,40,
"Nu: 0.0001, Gamma: 3e-05",948,32,12,4,95.58232931726907,20,40,
"Nu: 0.0001, Gamma: 4e-05",960,36,0,0,96.3855421686747,20,40,
"Nu: 0.0001, Gamma: 5e-05",960,36,0,0,96.3855421686747,20,40,
"Nu: 0.0001, Gamma: 6e-05",906,29,54,7,91.66666666666666,20,40,
"Nu: 0.0001, Gamma: 7e-05",960,36,0,0,96.3855421686747,20,40,
"Nu: 0.0001, Gamma: 8e-05",896,32,64,4,90.36144578313254,20,40,
"Nu: 0.0001, Gamma: 9e-05",905,35,55,1,90.96385542168674,20,40,
"Nu: 0.0001, Gamma: 0.0001",943,35,17,1,94.77911646586345,20,40,
"Nu: 0.0001, Gamma: 0.0002",960,36,0,0,96.3855421686747,20,40,
"Nu: 0.0001, Gamma: 0.0003",960,36,0,0,96.3855421686747,20,40,
"Nu: 0.0001, Gamma: 0.0004",960,36,0,0,96.3855421686747,20,40,
"Nu: 0.0001, Gamma: 0.005",960,36,0,0,96.3855421686747,20,40,
"Nu: 0.0001, Gamma: 0.05",960,36,0,0,96.3855421686747,20,40,
"Nu: 0.0001, Gamma: 0.0625",960,36,0,0,96.3855421686747,20,40,
"Nu: 0.0001, Gamma: 0.1",960,36,0,0,96.3855421686747,20,40,
"Nu: 0.0001, Gamma: 0.2",960,36,0,0,96.3855421686747,20,40,
"Nu: 0.0001, Gamma: 0.5",960,36,0,0,96.3855421686747,20,40,
"Nu: 0.0001, Gamma: 0.7",960,36,0,0,96.3855421686747,20,40,
"Nu: 0.0001, Gamma: 0.9",960,36,0,0,96.3855421686747,20,40,
"Nu: 0.0001, Gamma: 0.99",960,36,0,0,96.3855421686747,20,40,
"Nu: 0.0002, Gamma: 1e-05",894,23,66,13,91.06425702811245,20,40,
"Nu: 0.0002, Gamma: 2e-05",926,27,34,9,93.87550200803213,20,40,
"Nu: 0.0002, Gamma: 3e-05",929,26,31,10,94.27710843373494,20,40,
"Nu: 0.0002, Gamma: 4e-05",960,34,0,2,96.5863453815261,20,40,
"Nu: 0.0002, Gamma: 5e-05",960,36,0,0,96.3855421686747,20,40,
"Nu: 0.0002, Gamma: 6e-05",900,27,60,9,91.26506024096386,20,40,
"Nu: 0.0002, Gamma: 7e-05",946,33,14,3,95.28112449799197,20,40,
"Nu: 0.0002, Gamma: 8e-05",756,10,204,26,78.5140562248996,20,40,
"Nu: 0.0002, Gamma: 9e-05",765,10,195,26,79.41767068273093,20,40,
"Nu: 0.0002, Gamma: 0.0001",768,13,192,23,79.41767068273093,20,40,
"Nu: 0.0002, Gamma: 0.0002",953,32,7,4,96.08433734939759,20,40,
"Nu: 0.0002, Gamma: 0.0003",847,25,113,11,86.14457831325302,20,40,
"Nu: 0.0002, Gamma: 0.0004",885,31,75,5,89.35742971887551,20,40,
"Nu: 0.0002, Gamma: 0.005",960,36,0,0,96.3855421686747,20,40,
"Nu: 0.0002, Gamma: 0.05",960,36,0,0,96.3855421686747,20,40,
"Nu: 0.0002, Gamma: 0.0625",960,36,0,0,96.3855421686747,20,40,
"Nu: 0.0002, Gamma: 0.1",960,36,0,0,96.3855421686747,20,40,
"Nu: 0.0002, Gamma: 0.2",960,36,0,0,96.3855421686747,20,40,
"Nu: 0.0002, Gamma: 0.5",960,36,0,0,96.3855421686747,20,40,
"Nu: 0.0002, Gamma: 0.7",960,36,0,0,96.3855421686747,20,40,
"Nu: 0.0002, Gamma: 0.9",960,36,0,0,96.3855421686747,20,40,
"Nu: 0.0002, Gamma: 0.99",960,36,0,0,96.3855421686747,20,40,
"Nu: 0.0003, Gamma: 1e-05",893,23,67,13,90.96385542168674,20,40,
"Nu: 0.0003, Gamma: 2e-05",870,18,90,18,89.1566265060241,20,40,
"Nu: 0.0003, Gamma: 3e-05",929,26,31,10,94.27710843373494,20,40,
"Nu: 0.0003, Gamma: 4e-05",856,13,104,23,88.25301204819277,20,40,
"Nu: 0.0003, Gamma: 5e-05",808,10,152,26,83.73493975903614,20,40,
"Nu: 0.0003, Gamma: 6e-05",869,16,91,20,89.2570281124498,20,40,
"Nu: 0.0003, Gamma: 7e-05",753,8,207,28,78.4136546184739,20,40,
"Nu: 0.0003, Gamma: 8e-05",755,7,205,29,78.714859437751,20,40,
"Nu: 0.0003, Gamma: 9e-05",765,10,195,26,79.41767068273093,20,40,
"Nu: 0.0003, Gamma: 0.0001",764,10,196,26,79.31726907630522,20,40,
"Nu: 0.0003, Gamma: 0.0002",858,17,102,19,88.05220883534136,20,40,
"Nu: 0.0003, Gamma: 0.0003",941,32,19,4,94.87951807228916,20,40,
"Nu: 0.0003, Gamma: 0.0004",960,36,0,0,96.3855421686747,20,40,
"Nu: 0.0003, Gamma: 0.005",932,33,28,3,93.87550200803213,20,40,
"Nu: 0.0003, Gamma: 0.05",960,36,0,0,96.3855421686747,20,40,
"Nu: 0.0003, Gamma: 0.0625",960,36,0,0,96.3855421686747,20,40,
"Nu: 0.0003, Gamma: 0.1",960,36,0,0,96.3855421686747,20,40,
"Nu: 0.0003, Gamma: 0.2",960,36,0,0,96.3855421686747,20,40,
"Nu: 0.0003, Gamma: 0.5",960,36,0,0,96.3855421686747,20,40,
"Nu: 0.0003, Gamma: 0.7",960,36,0,0,96.3855421686747,20,40,
"Nu: 0.0003, Gamma: 0.9",960,36,0,0,96.3855421686747,20,40,
"Nu: 0.0003, Gamma: 0.99",960,36,0,0,96.3855421686747,20,40,
"Nu: 0.0004, Gamma: 1e-05",847,12,113,24,87.44979919678715,20,40,
"Nu: 0.0004, Gamma: 2e-05",870,18,90,18,89.1566265060241,20,40,
"Nu: 0.0004, Gamma: 3e-05",775,7,185,29,80.72289156626506,20,40,
"Nu: 0.0004, Gamma: 4e-05",839,13,121,23,86.54618473895582,20,40,
"Nu: 0.0004, Gamma: 5e-05",768,8,192,28,79.91967871485943,20,40,
"Nu: 0.0004, Gamma: 6e-05",869,16,91,20,89.2570281124498,20,40,
"Nu: 0.0004, Gamma: 7e-05",758,9,202,27,78.81526104417671,20,40,
"Nu: 0.0004, Gamma: 8e-05",771,10,189,26,80.02008032128514,20,40,
"Nu: 0.0004, Gamma: 9e-05",780,13,180,23,80.62248995983936,20,40,
"Nu: 0.0004, Gamma: 0.0001",777,12,183,24,80.42168674698796,20,40,
"Nu: 0.0004, Gamma: 0.0002",800,15,160,21,82.429718875502,20,40,
"Nu: 0.0004, Gamma: 0.0003",870,23,90,13,88.65461847389558,20,40,
"Nu: 0.0004, Gamma: 0.0004",960,36,0,0,96.3855421686747,20,40,
"Nu: 0.0004, Gamma: 0.005",939,34,21,2,94.47791164658635,20,40,
"Nu: 0.0004, Gamma: 0.05",960,36,0,0,96.3855421686747,20,40,
"Nu: 0.0004, Gamma: 0.0625",960,36,0,0,96.3855421686747,20,40,
"Nu: 0.0004, Gamma: 0.1",960,36,0,0,96.3855421686747,20,40,
"Nu: 0.0004, Gamma: 0.2",960,36,0,0,96.3855421686747,20,40,
"Nu: 0.0004, Gamma: 0.5",960,36,0,0,96.3855421686747,20,40,
"Nu: 0.0004, Gamma: 0.7",960,36,0,0,96.3855421686747,20,40,
"Nu: 0.0004, Gamma: 0.9",960,36,0,0,96.3855421686747,20,40,
"Nu: 0.0004, Gamma: 0.99",960,36,0,0,96.3855421686747,20,40,
"Nu: 0.005, Gamma: 1e-05",770,5,190,31,80.42168674698796,20,40,
"Nu: 0.005, Gamma: 2e-05",775,6,185,30,80.82329317269075,20,40,
"Nu: 0.005, Gamma: 3e-05",793,7,167,29,82.53012048192771,20,40,
"Nu: 0.005, Gamma: 4e-05",787,7,173,29,81.92771084337349,20,40,
"Nu: 0.005, Gamma: 5e-05",787,7,173,29,81.92771084337349,20,40,
"Nu: 0.005, Gamma: 6e-05",789,7,171,29,82.1285140562249,20,40,
"Nu: 0.005, Gamma: 7e-05",759,8,201,28,79.01606425702812,20,40,
"Nu: 0.005, Gamma: 8e-05",791,8,169,28,82.2289156626506,20,40,
"Nu: 0.005, Gamma: 9e-05",797,8,163,28,82.83132530120481,20,40,
"Nu: 0.005, Gamma: 0.0001",800,8,160,28,83.13253012048193,20,40,
"Nu: 0.005, Gamma: 0.0002",803,12,157,24,83.03212851405623,20,40,
"Nu: 0.005, Gamma: 0.0003",826,11,134,25,85.4417670682731,20,40,
"Nu: 0.005, Gamma: 0.0004",843,13,117,23,86.94779116465864,20,40,
"Nu: 0.005, Gamma: 0.005",911,24,49,12,92.67068273092369,20,40,
"Nu: 0.005, Gamma: 0.05",947,35,13,1,95.18072289156626,20,40,
"Nu: 0.005, Gamma: 0.0625",950,35,10,1,95.48192771084338,20,40,
"Nu: 0.005, Gamma: 0.1",953,35,7,1,95.78313253012048,20,40,
"Nu: 0.005, Gamma: 0.2",959,36,1,0,96.285140562249,20,40,
"Nu: 0.005, Gamma: 0.5",960,36,0,0,96.3855421686747,20,40,
"Nu: 0.005, Gamma: 0.7",960,36,0,0,96.3855421686747,20,40,
"Nu: 0.005, Gamma: 0.9",960,36,0,0,96.3855421686747,20,40,
"Nu: 0.005, Gamma: 0.99",960,36,0,0,96.3855421686747,20,40,
"Nu: 0.05, Gamma: 1e-05",769,5,191,31,80.32128514056225,20,40,
"Nu: 0.05, Gamma: 2e-05",773,6,187,30,80.62248995983936,20,40,
"Nu: 0.05, Gamma: 3e-05",777,7,183,29,80.92369477911646,20,40,
"Nu: 0.05, Gamma: 4e-05",778,7,182,29,81.02409638554217,20,40,
"Nu: 0.05, Gamma: 5e-05",783,7,177,29,81.52610441767068,20,40,
"Nu: 0.05, Gamma: 6e-05",788,7,172,29,82.0281124497992,20,40,
"Nu: 0.05, Gamma: 7e-05",790,8,170,28,82.1285140562249,20,40,
"Nu: 0.05, Gamma: 8e-05",793,8,167,28,82.429718875502,20,40,
"Nu: 0.05, Gamma: 9e-05",795,8,165,28,82.6305220883534,20,40,
"Nu: 0.05, Gamma: 0.0001",798,8,162,28,82.93172690763052,20,40,
"Nu: 0.05, Gamma: 0.0002",804,11,156,25,83.23293172690764,20,40,
"Nu: 0.05, Gamma: 0.0003",827,11,133,25,85.54216867469879,20,40,
"Nu: 0.05, Gamma: 0.0004",841,12,119,24,86.84738955823293,20,40,
"Nu: 0.05, Gamma: 0.005",912,20,48,16,93.17269076305222,20,40,
"Nu: 0.05, Gamma: 0.05",945,35,15,1,94.97991967871486,20,40,
"Nu: 0.05, Gamma: 0.0625",950,35,10,1,95.48192771084338,20,40,
"Nu: 0.05, Gamma: 0.1",953,35,7,1,95.78313253012048,20,40,
"Nu: 0.05, Gamma: 0.2",959,36,1,0,96.285140562249,20,40,
"Nu: 0.05, Gamma: 0.5",960,36,0,0,96.3855421686747,20,40,
"Nu: 0.05, Gamma: 0.7",960,36,0,0,96.3855421686747,20,40,
"Nu: 0.05, Gamma: 0.9",960,36,0,0,96.3855421686747,20,40,
"Nu: 0.05, Gamma: 0.99",960,36,0,0,96.3855421686747,20,40,
"Nu: 0.0625, Gamma: 1e-05",769,5,191,31,80.32128514056225,20,40,
"Nu: 0.0625, Gamma: 2e-05",773,6,187,30,80.62248995983936,20,40,
"Nu: 0.0625, Gamma: 3e-05",777,7,183,29,80.92369477911646,20,40,
"Nu: 0.0625, Gamma: 4e-05",778,7,182,29,81.02409638554217,20,40,
"Nu: 0.0625, Gamma: 5e-05",783,7,177,29,81.52610441767068,20,40,
"Nu: 0.0625, Gamma: 6e-05",788,7,172,29,82.0281124497992,20,40,
"Nu: 0.0625, Gamma: 7e-05",790,8,170,28,82.1285140562249,20,40,
"Nu: 0.0625, Gamma: 8e-05",793,8,167,28,82.429718875502,20,40,
"Nu: 0.0625, Gamma: 9e-05",795,8,165,28,82.6305220883534,20,40,
"Nu: 0.0625, Gamma: 0.0001",798,8,162,28,82.93172690763052,20,40,
"Nu: 0.0625, Gamma: 0.0002",804,10,156,26,83.33333333333334,20,40,
"Nu: 0.0625, Gamma: 0.0003",827,11,133,25,85.54216867469879,20,40,
"Nu: 0.0625, Gamma: 0.0004",841,12,119,24,86.84738955823293,20,40,
"Nu: 0.0625, Gamma: 0.005",912,20,48,16,93.17269076305222,20,40,
"Nu: 0.0625, Gamma: 0.05",945,35,15,1,94.97991967871486,20,40,
"Nu: 0.0625, Gamma: 0.0625",950,35,10,1,95.48192771084338,20,40,
"Nu: 0.0625, Gamma: 0.1",953,35,7,1,95.78313253012048,20,40,
"Nu: 0.0625, Gamma: 0.2",959,36,1,0,96.285140562249,20,40,
"Nu: 0.0625, Gamma: 0.5",960,36,0,0,96.3855421686747,20,40,
"Nu: 0.0625, Gamma: 0.7",960,36,0,0,96.3855421686747,20,40,
"Nu: 0.0625, Gamma: 0.9",960,36,0,0,96.3855421686747,20,40,
"Nu: 0.0625, Gamma: 0.99",960,36,0,0,96.3855421686747,20,40,
"Nu: 0.1, Gamma: 1e-05",769,6,191,30,80.22088353413655,20,40,
"Nu: 0.1, Gamma: 2e-05",773,6,187,30,80.62248995983936,20,40,
"Nu: 0.1, Gamma: 3e-05",777,7,183,29,80.92369477911646,20,40,
"Nu: 0.1, Gamma: 4e-05",778,7,182,29,81.02409638554217,20,40,
"Nu: 0.1, Gamma: 5e-05",783,7,177,29,81.52610441767068,20,40,
"Nu: 0.1, Gamma: 6e-05",788,7,172,29,82.0281124497992,20,40,
"Nu: 0.1, Gamma: 7e-05",790,8,170,28,82.1285140562249,20,40,
"Nu: 0.1, Gamma: 8e-05",793,8,167,28,82.429718875502,20,40,
"Nu: 0.1, Gamma: 9e-05",795,8,165,28,82.6305220883534,20,40,
"Nu: 0.1, Gamma: 0.0001",798,8,162,28,82.93172690763052,20,40,
"Nu: 0.1, Gamma: 0.0002",804,9,156,27,83.43373493975903,20,40,
"Nu: 0.1, Gamma: 0.0003",826,11,134,25,85.4417670682731,20,40,
"Nu: 0.1, Gamma: 0.0004",841,12,119,24,86.84738955823293,20,40,
"Nu: 0.1, Gamma: 0.005",912,20,48,16,93.17269076305222,20,40,
"Nu: 0.1, Gamma: 0.05",945,35,15,1,94.97991967871486,20,40,
"Nu: 0.1, Gamma: 0.0625",950,35,10,1,95.48192771084338,20,40,
"Nu: 0.1, Gamma: 0.1",953,35,7,1,95.78313253012048,20,40,
"Nu: 0.1, Gamma: 0.2",959,36,1,0,96.285140562249,20,40,
"Nu: 0.1, Gamma: 0.5",960,36,0,0,96.3855421686747,20,40,
"Nu: 0.1, Gamma: 0.7",960,36,0,0,96.3855421686747,20,40,
"Nu: 0.1, Gamma: 0.9",960,36,0,0,96.3855421686747,20,40,
"Nu: 0.1, Gamma: 0.99",960,36,0,0,96.3855421686747,20,40,
"Nu: 0.2, Gamma: 1e-05",772,7,188,29,80.42168674698796,20,40,
"Nu: 0.2, Gamma: 2e-05",779,7,181,29,81.12449799196787,20,40,
"Nu: 0.2, Gamma: 3e-05",779,8,181,28,81.02409638554217,20,40,
"Nu: 0.2, Gamma: 4e-05",781,8,179,28,81.22489959839358,20,40,
"Nu: 0.2, Gamma: 5e-05",783,8,177,28,81.42570281124499,20,40,
"Nu: 0.2, Gamma: 6e-05",788,8,172,28,81.92771084337349,20,40,
"Nu: 0.2, Gamma: 7e-05",792,8,168,28,82.32931726907631,20,40,
"Nu: 0.2, Gamma: 8e-05",792,8,168,28,82.32931726907631,20,40,
"Nu: 0.2, Gamma: 9e-05",794,8,166,28,82.53012048192771,20,40,
"Nu: 0.2, Gamma: 0.0001",798,8,162,28,82.93172690763052,20,40,
"Nu: 0.2, Gamma: 0.0002",804,10,156,26,83.33333333333334,20,40,
"Nu: 0.2, Gamma: 0.0003",827,11,133,25,85.54216867469879,20,40,
"Nu: 0.2, Gamma: 0.0004",841,12,119,24,86.84738955823293,20,40,
"Nu: 0.2, Gamma: 0.005",912,20,48,16,93.17269076305222,20,40,
"Nu: 0.2, Gamma: 0.05",945,35,15,1,94.97991967871486,20,40,
"Nu: 0.2, Gamma: 0.0625",950,35,10,1,95.48192771084338,20,40,
"Nu: 0.2, Gamma: 0.1",953,35,7,1,95.78313253012048,20,40,
"Nu: 0.2, Gamma: 0.2",959,36,1,0,96.285140562249,20,40,
"Nu: 0.2, Gamma: 0.5",960,36,0,0,96.3855421686747,20,40,
"Nu: 0.2, Gamma: 0.7",960,36,0,0,96.3855421686747,20,40,
"Nu: 0.2, Gamma: 0.9",960,36,0,0,96.3855421686747,20,40,
"Nu: 0.2, Gamma: 0.99",960,36,0,0,96.3855421686747,20,40,
"Nu: 0.5, Gamma: 1e-05",875,20,85,16,89.45783132530121,20,40,
"Nu: 0.5, Gamma: 2e-05",864,17,96,19,88.65461847389558,20,40,
"Nu: 0.5, Gamma: 3e-05",863,16,97,20,88.65461847389558,20,40,
"Nu: 0.5, Gamma: 4e-05",859,16,101,20,88.25301204819277,20,40,
"Nu: 0.5, Gamma: 5e-05",857,17,103,19,87.95180722891565,20,40,
"Nu: 0.5, Gamma: 6e-05",855,17,105,19,87.75100401606426,20,40,
"Nu: 0.5, Gamma: 7e-05",855,17,105,19,87.75100401606426,20,40,
"Nu: 0.5, Gamma: 8e-05",853,17,107,19,87.55020080321285,20,40,
"Nu: 0.5, Gamma: 9e-05",853,17,107,19,87.55020080321285,20,40,
"Nu: 0.5, Gamma: 0.0001",853,17,107,19,87.55020080321285,20,40,
"Nu: 0.5, Gamma: 0.0002",847,18,113,18,86.84738955823293,20,40,
"Nu: 0.5, Gamma: 0.0003",849,18,111,18,87.04819277108435,20,40,
"Nu: 0.5, Gamma: 0.0004",854,18,106,18,87.55020080321285,20,40,
"Nu: 0.5, Gamma: 0.005",912,22,48,14,92.9718875502008,20,40,
"Nu: 0.5, Gamma: 0.05",945,35,15,1,94.97991967871486,20,40,
"Nu: 0.5, Gamma: 0.0625",950,35,10,1,95.48192771084338,20,40,
"Nu: 0.5, Gamma: 0.1",953,35,7,1,95.78313253012048,20,40,
"Nu: 0.5, Gamma: 0.2",959,36,1,0,96.285140562249,20,40,
"Nu: 0.5, Gamma: 0.5",960,36,0,0,96.3855421686747,20,40,
"Nu: 0.5, Gamma: 0.7",960,36,0,0,96.3855421686747,20,40,
"Nu: 0.5, Gamma: 0.9",960,36,0,0,96.3855421686747,20,40,
"Nu: 0.5, Gamma: 0.99",960,36,0,0,96.3855421686747,20,40,
"Nu: 0.7, Gamma: 1e-05",915,28,45,8,92.67068273092369,20,40,
"Nu: 0.7, Gamma: 2e-05",914,28,46,8,92.570281124498,20,40,
"Nu: 0.7, Gamma: 3e-05",909,28,51,8,92.06827309236948,20,40,
"Nu: 0.7, Gamma: 4e-05",907,28,53,8,91.86746987951807,20,40,
"Nu: 0.7, Gamma: 5e-05",907,27,53,9,91.96787148594377,20,40,
"Nu: 0.7, Gamma: 6e-05",903,24,57,12,91.86746987951807,20,40,
"Nu: 0.7, Gamma: 7e-05",903,24,57,12,91.86746987951807,20,40,
"Nu: 0.7, Gamma: 8e-05",902,24,58,12,91.76706827309236,20,40,
"Nu: 0.7, Gamma: 9e-05",897,24,63,12,91.26506024096386,20,40,
"Nu: 0.7, Gamma: 0.0001",896,24,64,12,91.16465863453816,20,40,
"Nu: 0.7, Gamma: 0.0002",894,25,66,11,90.86345381526104,20,40,
"Nu: 0.7, Gamma: 0.0003",902,25,58,11,91.66666666666666,20,40,
"Nu: 0.7, Gamma: 0.0004",898,25,62,11,91.26506024096386,20,40,
"Nu: 0.7, Gamma: 0.005",919,27,41,9,93.17269076305222,20,40,
"Nu: 0.7, Gamma: 0.05",945,35,15,1,94.97991967871486,20,40,
"Nu: 0.7, Gamma: 0.0625",950,35,10,1,95.48192771084338,20,40,
"Nu: 0.7, Gamma: 0.1",953,35,7,1,95.78313253012048,20,40,
"Nu: 0.7, Gamma: 0.2",959,36,1,0,96.285140562249,20,40,
"Nu: 0.7, Gamma: 0.5",960,36,0,0,96.3855421686747,20,40,
"Nu: 0.7, Gamma: 0.7",960,36,0,0,96.3855421686747,20,40,
"Nu: 0.7, Gamma: 0.9",960,36,0,0,96.3855421686747,20,40,
"Nu: 0.7, Gamma: 0.99",960,36,0,0,96.3855421686747,20,40,
"Nu: 0.9, Gamma: 1e-05",947,33,13,3,95.38152610441767,20,40,
"Nu: 0.9, Gamma: 2e-05",948,32,12,4,95.58232931726907,20,40,
"Nu: 0.9, Gamma: 3e-05",949,31,11,5,95.78313253012048,20,40,
"Nu: 0.9, Gamma: 4e-05",950,31,10,5,95.88353413654619,20,40,
"Nu: 0.9, Gamma: 5e-05",950,31,10,5,95.88353413654619,20,40,
"Nu: 0.9, Gamma: 6e-05",950,31,10,5,95.88353413654619,20,40,
"Nu: 0.9, Gamma: 7e-05",950,31,10,5,95.88353413654619,20,40,
"Nu: 0.9, Gamma: 8e-05",951,31,9,5,95.98393574297188,20,40,
"Nu: 0.9, Gamma: 9e-05",953,31,7,5,96.18473895582329,20,40,
"Nu: 0.9, Gamma: 0.0001",953,31,7,5,96.18473895582329,20,40,
"Nu: 0.9, Gamma: 0.0002",954,31,6,5,96.285140562249,20,40,
"Nu: 0.9, Gamma: 0.0003",949,31,11,5,95.78313253012048,20,40,
"Nu: 0.9, Gamma: 0.0004",942,29,18,7,95.28112449799197,20,40,
"Nu: 0.9, Gamma: 0.005",933,32,27,4,94.07630522088354,20,40,
"Nu: 0.9, Gamma: 0.05",945,35,15,1,94.97991967871486,20,40,
"Nu: 0.9, Gamma: 0.0625",950,35,10,1,95.48192771084338,20,40,
"Nu: 0.9, Gamma: 0.1",953,35,7,1,95.78313253012048,20,40,
"Nu: 0.9, Gamma: 0.2",959,36,1,0,96.285140562249,20,40,
"Nu: 0.9, Gamma: 0.5",960,36,0,0,96.3855421686747,20,40,
"Nu: 0.9, Gamma: 0.7",960,36,0,0,96.3855421686747,20,40,
"Nu: 0.9, Gamma: 0.9",960,36,0,0,96.3855421686747,20,40,
"Nu: 0.9, Gamma: 0.99",960,36,0,0,96.3855421686747,20,40,
"Nu: 0.99, Gamma: 1e-05",957,36,3,0,96.08433734939759,20,40,
"Nu: 0.99, Gamma: 2e-05",960,36,0,0,96.3855421686747,20,40,
"Nu: 0.99, Gamma: 3e-05",960,36,0,0,96.3855421686747,20,40,
"Nu: 0.99, Gamma: 4e-05",960,36,0,0,96.3855421686747,20,40,
"Nu: 0.99, Gamma: 5e-05",960,36,0,0,96.3855421686747,20,40,
"Nu: 0.99, Gamma: 6e-05",960,36,0,0,96.3855421686747,20,40,
"Nu: 0.99, Gamma: 7e-05",960,36,0,0,96.3855421686747,20,40,
"Nu: 0.99, Gamma: 8e-05",960,36,0,0,96.3855421686747,20,40,
"Nu: 0.99, Gamma: 9e-05",960,36,0,0,96.3855421686747,20,40,
"Nu: 0.99, Gamma: 0.0001",960,36,0,0,96.3855421686747,20,40,
"Nu: 0.99, Gamma: 0.0002",960,35,0,1,96.4859437751004,20,40,
"Nu: 0.99, Gamma: 0.0003",960,35,0,1,96.4859437751004,20,40,
"Nu: 0.99, Gamma: 0.0004",960,35,0,1,96.4859437751004,20,40,
"Nu: 0.99, Gamma: 0.005",953,36,7,0,95.68273092369478,20,40,
"Nu: 0.99, Gamma: 0.05",960,36,0,0,96.3855421686747,20,40,
"Nu: 0.99, Gamma: 0.0625",960,36,0,0,96.3855421686747,20,40,
"Nu: 0.99, Gamma: 0.1",960,36,0,0,96.3855421686747,20,40,
"Nu: 0.99, Gamma: 0.2",960,36,0,0,96.3855421686747,20,40,
"Nu: 0.99, Gamma: 0.5",960,36,0,0,96.3855421686747,20,40,
"Nu: 0.99, Gamma: 0.7",960,36,0,0,96.3855421686747,20,40,
"Nu: 0.99, Gamma: 0.9",960,36,0,0,96.3855421686747,20,40,
"Nu: 0.99, Gamma: 0.99",960,36,0,0,96.3855421686747,20,40,
,,,,,,,,
Target Class: blackscholes-bodytrack,TP,FP,FN,TN,ACC (%),Noise Percantages,Upsampling,
"Nu: 5e-05, Gamma: 1e-05",976,33,0,1,96.73267326732673,20,40,
"Nu: 5e-05, Gamma: 2e-05",976,34,0,0,96.63366336633663,20,40,
"Nu: 5e-05, Gamma: 3e-05",976,34,0,0,96.63366336633663,20,40,
"Nu: 5e-05, Gamma: 4e-05",976,34,0,0,96.63366336633663,20,40,
"Nu: 5e-05, Gamma: 5e-05",976,34,0,0,96.63366336633663,20,40,
"Nu: 5e-05, Gamma: 6e-05",976,34,0,0,96.63366336633663,20,40,
"Nu: 5e-05, Gamma: 7e-05",976,34,0,0,96.63366336633663,20,40,
"Nu: 5e-05, Gamma: 8e-05",976,34,0,0,96.63366336633663,20,40,
"Nu: 5e-05, Gamma: 9e-05",976,34,0,0,96.63366336633663,20,40,
"Nu: 5e-05, Gamma: 0.0001",976,34,0,0,96.63366336633663,20,40,
"Nu: 5e-05, Gamma: 0.0002",976,34,0,0,96.63366336633663,20,40,
"Nu: 5e-05, Gamma: 0.0003",976,34,0,0,96.63366336633663,20,40,
