Features: 16,,,,,,,,,,
Target Class: facesim,TP,FP,FN,TN,ACC (%),Noise Percantages,Upsampling,,99.67611336,687
"Nu: 9e-05, Gamma: 1e-05",231,122,0,0,65.43909348,30,40,,,
"Nu: 9e-05, Gamma: 2e-05",231,122,0,0,65.43909348,30,40,,,
"Nu: 9e-05, Gamma: 3e-05",231,122,0,0,65.43909348,30,40,,,
"Nu: 9e-05, Gamma: 4e-05",230,122,1,0,65.15580737,30,40,,,
"Nu: 9e-05, Gamma: 5e-05",230,122,1,0,65.15580737,30,40,,,
"Nu: 9e-05, Gamma: 6e-05",230,122,1,0,65.15580737,30,40,,,
"Nu: 9e-05, Gamma: 7e-05",230,122,1,0,65.15580737,30,40,,,
"Nu: 9e-05, Gamma: 8e-05",230,122,1,0,65.15580737,30,40,,,
"Nu: 9e-05, Gamma: 9e-05",230,122,1,0,65.15580737,30,40,,,
"Nu: 9e-05, Gamma: 0.0001",230,122,1,0,65.15580737,30,40,,,
"Nu: 9e-05, Gamma: 0.0002",230,122,1,0,65.15580737,30,40,,,
"Nu: 9e-05, Gamma: 0.0003",231,122,0,0,65.43909348,30,40,,,
"Nu: 9e-05, Gamma: 0.0004",231,122,0,0,65.43909348,30,40,,,
"Nu: 9e-05, Gamma: 0.005",231,122,0,0,65.43909348,30,40,,,
"Nu: 9e-05, Gamma: 0.05",231,122,0,0,65.43909348,30,40,,,
"Nu: 9e-05, Gamma: 0.0625",231,122,0,0,65.43909348,30,40,,,
"Nu: 9e-05, Gamma: 0.1",231,122,0,0,65.43909348,30,40,,,
"Nu: 9e-05, Gamma: 0.2",231,122,0,0,65.43909348,30,40,,,
"Nu: 9e-05, Gamma: 0.5",231,122,0,0,65.43909348,30,40,,,
"Nu: 9e-05, Gamma: 0.7",231,122,0,0,65.43909348,30,40,,,
"Nu: 9e-05, Gamma: 0.9",231,122,0,0,65.43909348,30,40,,,
"Nu: 9e-05, Gamma: 0.99",231,122,0,0,65.43909348,30,40,,,
"Nu: 0.0001, Gamma: 1e-05",231,122,0,0,65.43909348,30,40,,,
"Nu: 0.0001, Gamma: 2e-05",231,122,0,0,65.43909348,30,40,,,
"Nu: 0.0001, Gamma: 3e-05",231,122,0,0,65.43909348,30,40,,,
"Nu: 0.0001, Gamma: 4e-05",230,122,1,0,65.15580737,30,40,,,
"Nu: 0.0001, Gamma: 5e-05",230,122,1,0,65.15580737,30,40,,,
"Nu: 0.0001, Gamma: 6e-05",230,122,1,0,65.15580737,30,40,,,
"Nu: 0.0001, Gamma: 7e-05",230,122,1,0,65.15580737,30,40,,,
"Nu: 0.0001, Gamma: 8e-05",230,122,1,0,65.15580737,30,40,,,
"Nu: 0.0001, Gamma: 9e-05",230,122,1,0,65.15580737,30,40,,,
"Nu: 0.0001, Gamma: 0.0001",230,122,1,0,65.15580737,30,40,,,
"Nu: 0.0001, Gamma: 0.0002",230,122,1,0,65.15580737,30,40,,,
"Nu: 0.0001, Gamma: 0.0003",231,122,0,0,65.43909348,30,40,,,
"Nu: 0.0001, Gamma: 0.0004",231,122,0,0,65.43909348,30,40,,,
"Nu: 0.0001, Gamma: 0.005",231,122,0,0,65.43909348,30,40,,,
"Nu: 0.0001, Gamma: 0.05",231,122,0,0,65.43909348,30,40,,,
"Nu: 0.0001, Gamma: 0.0625",231,122,0,0,65.43909348,30,40,,,
"Nu: 0.0001, Gamma: 0.1",231,122,0,0,65.43909348,30,40,,,
"Nu: 0.0001, Gamma: 0.2",231,122,0,0,65.43909348,30,40,,,
"Nu: 0.0001, Gamma: 0.5",231,122,0,0,65.43909348,30,40,,,
"Nu: 0.0001, Gamma: 0.7",231,122,0,0,65.43909348,30,40,,,
"Nu: 0.0001, Gamma: 0.9",231,122,0,0,65.43909348,30,40,,,
"Nu: 0.0001, Gamma: 0.99",231,122,0,0,65.43909348,30,40,,,
"Nu: 0.0002, Gamma: 1e-05",230,122,1,0,65.15580737,30,40,,,
"Nu: 0.0002, Gamma: 2e-05",230,122,1,0,65.15580737,30,40,,,
"Nu: 0.0002, Gamma: 3e-05",231,122,0,0,65.43909348,30,40,,,
"Nu: 0.0002, Gamma: 4e-05",231,122,0,0,65.43909348,30,40,,,
"Nu: 0.0002, Gamma: 5e-05",231,122,0,0,65.43909348,30,40,,,
"Nu: 0.0002, Gamma: 6e-05",231,122,0,0,65.43909348,30,40,,,
"Nu: 0.0002, Gamma: 7e-05",231,122,0,0,65.43909348,30,40,,,
"Nu: 0.0002, Gamma: 8e-05",230,122,1,0,65.15580737,30,40,,,
"Nu: 0.0002, Gamma: 9e-05",230,122,1,0,65.15580737,30,40,,,
"Nu: 0.0002, Gamma: 0.0001",230,122,1,0,65.15580737,30,40,,,
"Nu: 0.0002, Gamma: 0.0002",230,122,1,0,65.15580737,30,40,,,
"Nu: 0.0002, Gamma: 0.0003",230,122,1,0,65.15580737,30,40,,,
"Nu: 0.0002, Gamma: 0.0004",230,122,1,0,65.15580737,30,40,,,
"Nu: 0.0002, Gamma: 0.005",231,122,0,0,65.43909348,30,40,,,
"Nu: 0.0002, Gamma: 0.05",231,122,0,0,65.43909348,30,40,,,
"Nu: 0.0002, Gamma: 0.0625",231,122,0,0,65.43909348,30,40,,,
"Nu: 0.0002, Gamma: 0.1",231,122,0,0,65.43909348,30,40,,,
"Nu: 0.0002, Gamma: 0.2",231,122,0,0,65.43909348,30,40,,,
"Nu: 0.0002, Gamma: 0.5",231,122,0,0,65.43909348,30,40,,,
"Nu: 0.0002, Gamma: 0.7",231,122,0,0,65.43909348,30,40,,,
"Nu: 0.0002, Gamma: 0.9",231,122,0,0,65.43909348,30,40,,,
"Nu: 0.0002, Gamma: 0.99",231,122,0,0,65.43909348,30,40,,,
"Nu: 0.0003, Gamma: 1e-05",231,116,0,6,67.1388102,30,40,,,
"Nu: 0.0003, Gamma: 2e-05",231,122,0,0,65.43909348,30,40,,,
"Nu: 0.0003, Gamma: 3e-05",231,122,0,0,65.43909348,30,40,,,
"Nu: 0.0003, Gamma: 4e-05",230,122,1,0,65.15580737,30,40,,,
"Nu: 0.0003, Gamma: 5e-05",230,122,1,0,65.15580737,30,40,,,
"Nu: 0.0003, Gamma: 6e-05",230,122,1,0,65.15580737,30,40,,,
"Nu: 0.0003, Gamma: 7e-05",230,122,1,0,65.15580737,30,40,,,
"Nu: 0.0003, Gamma: 8e-05",231,122,0,0,65.43909348,30,40,,,
"Nu: 0.0003, Gamma: 9e-05",231,122,0,0,65.43909348,30,40,,,
"Nu: 0.0003, Gamma: 0.0001",231,122,0,0,65.43909348,30,40,,,
"Nu: 0.0003, Gamma: 0.0002",231,122,0,0,65.43909348,30,40,,,
"Nu: 0.0003, Gamma: 0.0003",231,122,0,0,65.43909348,30,40,,,
"Nu: 0.0003, Gamma: 0.0004",231,122,0,0,65.43909348,30,40,,,
"Nu: 0.0003, Gamma: 0.005",231,122,0,0,65.43909348,30,40,,,
"Nu: 0.0003, Gamma: 0.05",231,122,0,0,65.43909348,30,40,,,
"Nu: 0.0003, Gamma: 0.0625",231,122,0,0,65.43909348,30,40,,,
"Nu: 0.0003, Gamma: 0.1",231,122,0,0,65.43909348,30,40,,,
"Nu: 0.0003, Gamma: 0.2",231,122,0,0,65.43909348,30,40,,,
"Nu: 0.0003, Gamma: 0.5",231,122,0,0,65.43909348,30,40,,,
"Nu: 0.0003, Gamma: 0.7",231,122,0,0,65.43909348,30,40,,,
"Nu: 0.0003, Gamma: 0.9",231,122,0,0,65.43909348,30,40,,,
"Nu: 0.0003, Gamma: 0.99",231,122,0,0,65.43909348,30,40,,,
"Nu: 0.0004, Gamma: 1e-05",231,109,0,13,69.12181303,30,40,,,
"Nu: 0.0004, Gamma: 2e-05",231,122,0,0,65.43909348,30,40,,,
"Nu: 0.0004, Gamma: 3e-05",231,122,0,0,65.43909348,30,40,,,
"Nu: 0.0004, Gamma: 4e-05",230,122,1,0,65.15580737,30,40,,,
"Nu: 0.0004, Gamma: 5e-05",230,122,1,0,65.15580737,30,40,,,
"Nu: 0.0004, Gamma: 6e-05",230,122,1,0,65.15580737,30,40,,,
"Nu: 0.0004, Gamma: 7e-05",230,122,1,0,65.15580737,30,40,,,
"Nu: 0.0004, Gamma: 8e-05",231,122,0,0,65.43909348,30,40,,,
"Nu: 0.0004, Gamma: 9e-05",231,122,0,0,65.43909348,30,40,,,
"Nu: 0.0004, Gamma: 0.0001",231,122,0,0,65.43909348,30,40,,,
"Nu: 0.0004, Gamma: 0.0002",231,122,0,0,65.43909348,30,40,,,
"Nu: 0.0004, Gamma: 0.0003",231,122,0,0,65.43909348,30,40,,,
"Nu: 0.0004, Gamma: 0.0004",231,122,0,0,65.43909348,30,40,,,
"Nu: 0.0004, Gamma: 0.005",231,122,0,0,65.43909348,30,40,,,
"Nu: 0.0004, Gamma: 0.05",231,122,0,0,65.43909348,30,40,,,
"Nu: 0.0004, Gamma: 0.0625",231,122,0,0,65.43909348,30,40,,,
"Nu: 0.0004, Gamma: 0.1",231,122,0,0,65.43909348,30,40,,,
"Nu: 0.0004, Gamma: 0.2",231,122,0,0,65.43909348,30,40,,,
"Nu: 0.0004, Gamma: 0.5",231,122,0,0,65.43909348,30,40,,,
"Nu: 0.0004, Gamma: 0.7",231,122,0,0,65.43909348,30,40,,,
"Nu: 0.0004, Gamma: 0.9",231,122,0,0,65.43909348,30,40,,,
"Nu: 0.0004, Gamma: 0.99",231,122,0,0,65.43909348,30,40,,,
"Nu: 0.005, Gamma: 1e-05",231,84,0,38,76.20396601,30,40,,,
"Nu: 0.005, Gamma: 2e-05",230,93,1,29,73.37110482,30,40,,,
"Nu: 0.005, Gamma: 3e-05",230,100,1,22,71.38810198,30,40,,,
"Nu: 0.005, Gamma: 4e-05",231,103,0,19,70.82152975,30,40,,,
"Nu: 0.005, Gamma: 5e-05",230,102,1,20,70.82152975,30,40,,,
"Nu: 0.005, Gamma: 6e-05",230,103,1,19,70.53824363,30,40,,,
"Nu: 0.005, Gamma: 7e-05",230,104,1,18,70.25495751,30,40,,,
"Nu: 0.005, Gamma: 8e-05",230,107,1,15,69.40509915,30,40,,,
"Nu: 0.005, Gamma: 9e-05",230,106,1,16,69.68838527,30,40,,,
"Nu: 0.005, Gamma: 0.0001",230,106,1,16,69.68838527,30,40,,,
"Nu: 0.005, Gamma: 0.0002",230,112,1,10,67.98866856,30,40,,,
"Nu: 0.005, Gamma: 0.0003",230,115,1,7,67.1388102,30,40,,,
"Nu: 0.005, Gamma: 0.0004",230,114,1,8,67.42209632,30,40,,,
"Nu: 0.005, Gamma: 0.005",231,121,0,1,65.7223796,30,40,,,
"Nu: 0.005, Gamma: 0.05",231,122,0,0,65.43909348,30,40,,,
"Nu: 0.005, Gamma: 0.0625",231,122,0,0,65.43909348,30,40,,,
"Nu: 0.005, Gamma: 0.1",231,122,0,0,65.43909348,30,40,,,
"Nu: 0.005, Gamma: 0.2",231,122,0,0,65.43909348,30,40,,,
"Nu: 0.005, Gamma: 0.5",231,122,0,0,65.43909348,30,40,,,
"Nu: 0.005, Gamma: 0.7",231,122,0,0,65.43909348,30,40,,,
"Nu: 0.005, Gamma: 0.9",231,122,0,0,65.43909348,30,40,,,
"Nu: 0.005, Gamma: 0.99",231,122,0,0,65.43909348,30,40,,,
"Nu: 0.05, Gamma: 1e-05",230,87,1,35,75.07082153,30,40,,,
"Nu: 0.05, Gamma: 2e-05",231,93,0,29,73.65439093,30,40,,,
"Nu: 0.05, Gamma: 3e-05",230,99,1,23,71.6713881,30,40,,,
"Nu: 0.05, Gamma: 4e-05",231,101,0,21,71.38810198,30,40,,,
"Nu: 0.05, Gamma: 5e-05",231,103,0,19,70.82152975,30,40,,,
"Nu: 0.05, Gamma: 6e-05",230,105,1,17,69.97167139,30,40,,,
"Nu: 0.05, Gamma: 7e-05",231,107,0,15,69.68838527,30,40,,,
"Nu: 0.05, Gamma: 8e-05",231,106,0,16,69.97167139,30,40,,,
"Nu: 0.05, Gamma: 9e-05",230,106,1,16,69.68838527,30,40,,,
"Nu: 0.05, Gamma: 0.0001",231,106,0,16,69.97167139,30,40,,,
"Nu: 0.05, Gamma: 0.0002",231,108,0,14,69.40509915,30,40,,,
"Nu: 0.05, Gamma: 0.0003",231,111,0,11,68.55524079,30,40,,,
"Nu: 0.05, Gamma: 0.0004",231,113,0,9,67.98866856,30,40,,,
"Nu: 0.05, Gamma: 0.005",230,122,1,0,65.15580737,30,40,,,
"Nu: 0.05, Gamma: 0.05",231,122,0,0,65.43909348,30,40,,,
"Nu: 0.05, Gamma: 0.0625",231,122,0,0,65.43909348,30,40,,,
"Nu: 0.05, Gamma: 0.1",231,122,0,0,65.43909348,30,40,,,
"Nu: 0.05, Gamma: 0.2",231,122,0,0,65.43909348,30,40,,,
"Nu: 0.05, Gamma: 0.5",231,122,0,0,65.43909348,30,40,,,
"Nu: 0.05, Gamma: 0.7",231,122,0,0,65.43909348,30,40,,,
"Nu: 0.05, Gamma: 0.9",231,122,0,0,65.43909348,30,40,,,
"Nu: 0.05, Gamma: 0.99",231,122,0,0,65.43909348,30,40,,,
"Nu: 0.0625, Gamma: 1e-05",230,87,1,35,75.07082153,30,40,,,
"Nu: 0.0625, Gamma: 2e-05",230,93,1,29,73.37110482,30,40,,,
"Nu: 0.0625, Gamma: 3e-05",230,100,1,22,71.38810198,30,40,,,
"Nu: 0.0625, Gamma: 4e-05",230,101,1,21,71.10481586,30,40,,,
"Nu: 0.0625, Gamma: 5e-05",230,102,1,20,70.82152975,30,40,,,
"Nu: 0.0625, Gamma: 6e-05",231,104,0,18,70.53824363,30,40,,,
"Nu: 0.0625, Gamma: 7e-05",231,107,0,15,69.68838527,30,40,,,
"Nu: 0.0625, Gamma: 8e-05",231,106,0,16,69.97167139,30,40,,,
"Nu: 0.0625, Gamma: 9e-05",231,106,0,16,69.97167139,30,40,,,
"Nu: 0.0625, Gamma: 0.0001",231,106,0,16,69.97167139,30,40,,,
"Nu: 0.0625, Gamma: 0.0002",231,109,0,13,69.12181303,30,40,,,
"Nu: 0.0625, Gamma: 0.0003",231,112,0,10,68.27195467,30,40,,,
"Nu: 0.0625, Gamma: 0.0004",231,113,0,9,67.98866856,30,40,,,
"Nu: 0.0625, Gamma: 0.005",230,121,1,1,65.43909348,30,40,,,
"Nu: 0.0625, Gamma: 0.05",231,122,0,0,65.43909348,30,40,,,
"Nu: 0.0625, Gamma: 0.0625",231,122,0,0,65.43909348,30,40,,,
"Nu: 0.0625, Gamma: 0.1",231,122,0,0,65.43909348,30,40,,,
"Nu: 0.0625, Gamma: 0.2",231,122,0,0,65.43909348,30,40,,,
"Nu: 0.0625, Gamma: 0.5",231,122,0,0,65.43909348,30,40,,,
"Nu: 0.0625, Gamma: 0.7",231,122,0,0,65.43909348,30,40,,,
"Nu: 0.0625, Gamma: 0.9",231,122,0,0,65.43909348,30,40,,,
"Nu: 0.0625, Gamma: 0.99",231,122,0,0,65.43909348,30,40,,,
"Nu: 0.1, Gamma: 1e-05",230,87,1,35,75.07082153,30,40,,,
"Nu: 0.1, Gamma: 2e-05",231,93,0,29,73.65439093,30,40,,,
"Nu: 0.1, Gamma: 3e-05",230,99,1,23,71.6713881,30,40,,,
"Nu: 0.1, Gamma: 4e-05",230,101,1,21,71.10481586,30,40,,,
"Nu: 0.1, Gamma: 5e-05",231,102,0,20,71.10481586,30,40,,,
"Nu: 0.1, Gamma: 6e-05",230,105,1,17,69.97167139,30,40,,,
"Nu: 0.1, Gamma: 7e-05",231,107,0,15,69.68838527,30,40,,,
"Nu: 0.1, Gamma: 8e-05",230,106,1,16,69.68838527,30,40,,,
"Nu: 0.1, Gamma: 9e-05",230,106,1,16,69.68838527,30,40,,,
"Nu: 0.1, Gamma: 0.0001",230,106,1,16,69.68838527,30,40,,,
"Nu: 0.1, Gamma: 0.0002",231,109,0,13,69.12181303,30,40,,,
"Nu: 0.1, Gamma: 0.0003",231,112,0,10,68.27195467,30,40,,,
"Nu: 0.1, Gamma: 0.0004",230,113,1,9,67.70538244,30,40,,,
"Nu: 0.1, Gamma: 0.005",230,121,1,1,65.43909348,30,40,,,
"Nu: 0.1, Gamma: 0.05",231,122,0,0,65.43909348,30,40,,,
"Nu: 0.1, Gamma: 0.0625",231,122,0,0,65.43909348,30,40,,,
"Nu: 0.1, Gamma: 0.1",231,122,0,0,65.43909348,30,40,,,
"Nu: 0.1, Gamma: 0.2",231,122,0,0,65.43909348,30,40,,,
"Nu: 0.1, Gamma: 0.5",231,122,0,0,65.43909348,30,40,,,
"Nu: 0.1, Gamma: 0.7",231,122,0,0,65.43909348,30,40,,,
"Nu: 0.1, Gamma: 0.9",231,122,0,0,65.43909348,30,40,,,
"Nu: 0.1, Gamma: 0.99",231,122,0,0,65.43909348,30,40,,,
"Nu: 0.2, Gamma: 1e-05",230,87,1,35,75.07082153,30,40,,,
"Nu: 0.2, Gamma: 2e-05",231,93,0,29,73.65439093,30,40,,,
"Nu: 0.2, Gamma: 3e-05",230,99,1,23,71.6713881,30,40,,,
"Nu: 0.2, Gamma: 4e-05",230,101,1,21,71.10481586,30,40,,,
"Nu: 0.2, Gamma: 5e-05",230,102,1,20,70.82152975,30,40,,,
"Nu: 0.2, Gamma: 6e-05",231,105,0,17,70.25495751,30,40,,,
"Nu: 0.2, Gamma: 7e-05",231,107,0,15,69.68838527,30,40,,,
"Nu: 0.2, Gamma: 8e-05",231,106,0,16,69.97167139,30,40,,,
"Nu: 0.2, Gamma: 9e-05",231,106,0,16,69.97167139,30,40,,,
"Nu: 0.2, Gamma: 0.0001",231,106,0,16,69.97167139,30,40,,,
"Nu: 0.2, Gamma: 0.0002",231,110,0,12,68.83852691,30,40,,,
"Nu: 0.2, Gamma: 0.0003",230,111,1,11,68.27195467,30,40,,,
"Nu: 0.2, Gamma: 0.0004",230,113,1,9,67.70538244,30,40,,,
"Nu: 0.2, Gamma: 0.005",230,121,1,1,65.43909348,30,40,,,
"Nu: 0.2, Gamma: 0.05",230,122,1,0,65.15580737,30,40,,,
"Nu: 0.2, Gamma: 0.0625",230,122,1,0,65.15580737,30,40,,,
"Nu: 0.2, Gamma: 0.1",230,122,1,0,65.15580737,30,40,,,
"Nu: 0.2, Gamma: 0.2",230,122,1,0,65.15580737,30,40,,,
"Nu: 0.2, Gamma: 0.5",230,122,1,0,65.15580737,30,40,,,
"Nu: 0.2, Gamma: 0.7",230,122,1,0,65.15580737,30,40,,,
"Nu: 0.2, Gamma: 0.9",230,122,1,0,65.15580737,30,40,,,
"Nu: 0.2, Gamma: 0.99",230,122,1,0,65.15580737,30,40,,,
"Nu: 0.5, Gamma: 1e-05",231,87,0,35,75.35410765,30,40,,,
"Nu: 0.5, Gamma: 2e-05",231,93,0,29,73.65439093,30,40,,,
"Nu: 0.5, Gamma: 3e-05",231,99,0,23,71.95467422,30,40,,,
"Nu: 0.5, Gamma: 4e-05",230,101,1,21,71.10481586,30,40,,,
"Nu: 0.5, Gamma: 5e-05",231,102,0,20,71.10481586,30,40,,,
"Nu: 0.5, Gamma: 6e-05",230,105,1,17,69.97167139,30,40,,,
"Nu: 0.5, Gamma: 7e-05",230,107,1,15,69.40509915,30,40,,,
"Nu: 0.5, Gamma: 8e-05",231,106,0,16,69.97167139,30,40,,,
"Nu: 0.5, Gamma: 9e-05",231,106,0,16,69.97167139,30,40,,,
"Nu: 0.5, Gamma: 0.0001",231,106,0,16,69.97167139,30,40,,,
"Nu: 0.5, Gamma: 0.0002",231,109,0,13,69.12181303,30,40,,,
"Nu: 0.5, Gamma: 0.0003",230,111,1,11,68.27195467,30,40,,,
"Nu: 0.5, Gamma: 0.0004",230,113,1,9,67.70538244,30,40,,,
"Nu: 0.5, Gamma: 0.005",231,122,0,0,65.43909348,30,40,,,
"Nu: 0.5, Gamma: 0.05",231,122,0,0,65.43909348,30,40,,,
"Nu: 0.5, Gamma: 0.0625",231,122,0,0,65.43909348,30,40,,,
"Nu: 0.5, Gamma: 0.1",231,122,0,0,65.43909348,30,40,,,
"Nu: 0.5, Gamma: 0.2",231,122,0,0,65.43909348,30,40,,,
"Nu: 0.5, Gamma: 0.5",231,122,0,0,65.43909348,30,40,,,
"Nu: 0.5, Gamma: 0.7",231,122,0,0,65.43909348,30,40,,,
"Nu: 0.5, Gamma: 0.9",231,122,0,0,65.43909348,30,40,,,
"Nu: 0.5, Gamma: 0.99",231,122,0,0,65.43909348,30,40,,,
"Nu: 0.7, Gamma: 1e-05",231,95,0,27,73.0878187,30,40,,,
"Nu: 0.7, Gamma: 2e-05",231,97,0,25,72.52124646,30,40,,,
"Nu: 0.7, Gamma: 3e-05",231,101,0,21,71.38810198,30,40,,,
"Nu: 0.7, Gamma: 4e-05",231,101,0,21,71.38810198,30,40,,,
"Nu: 0.7, Gamma: 5e-05",231,102,0,20,71.10481586,30,40,,,
"Nu: 0.7, Gamma: 6e-05",231,105,0,17,70.25495751,30,40,,,
"Nu: 0.7, Gamma: 7e-05",231,107,0,15,69.68838527,30,40,,,
"Nu: 0.7, Gamma: 8e-05",231,106,0,16,69.97167139,30,40,,,
"Nu: 0.7, Gamma: 9e-05",231,106,0,16,69.97167139,30,40,,,
"Nu: 0.7, Gamma: 0.0001",231,106,0,16,69.97167139,30,40,,,
"Nu: 0.7, Gamma: 0.0002",231,109,0,13,69.12181303,30,40,,,
"Nu: 0.7, Gamma: 0.0003",231,111,0,11,68.55524079,30,40,,,
"Nu: 0.7, Gamma: 0.0004",230,113,1,9,67.70538244,30,40,,,
"Nu: 0.7, Gamma: 0.005",230,121,1,1,65.43909348,30,40,,,
"Nu: 0.7, Gamma: 0.05",230,122,1,0,65.15580737,30,40,,,
"Nu: 0.7, Gamma: 0.0625",230,122,1,0,65.15580737,30,40,,,
"Nu: 0.7, Gamma: 0.1",230,122,1,0,65.15580737,30,40,,,
"Nu: 0.7, Gamma: 0.2",230,122,1,0,65.15580737,30,40,,,
"Nu: 0.7, Gamma: 0.5",230,122,1,0,65.15580737,30,40,,,
"Nu: 0.7, Gamma: 0.7",230,122,1,0,65.15580737,30,40,,,
"Nu: 0.7, Gamma: 0.9",230,122,1,0,65.15580737,30,40,,,
"Nu: 0.7, Gamma: 0.99",230,122,1,0,65.15580737,30,40,,,
"Nu: 0.9, Gamma: 1e-05",231,110,0,12,68.83852691,30,40,,,
"Nu: 0.9, Gamma: 2e-05",231,109,0,13,69.12181303,30,40,,,
"Nu: 0.9, Gamma: 3e-05",231,108,0,14,69.40509915,30,40,,,
"Nu: 0.9, Gamma: 4e-05",231,108,0,14,69.40509915,30,40,,,
"Nu: 0.9, Gamma: 5e-05",231,108,0,14,69.40509915,30,40,,,
"Nu: 0.9, Gamma: 6e-05",231,108,0,14,69.40509915,30,40,,,
"Nu: 0.9, Gamma: 7e-05",231,107,0,15,69.68838527,30,40,,,
"Nu: 0.9, Gamma: 8e-05",231,108,0,14,69.40509915,30,40,,,
"Nu: 0.9, Gamma: 9e-05",231,108,0,14,69.40509915,30,40,,,
"Nu: 0.9, Gamma: 0.0001",231,108,0,14,69.40509915,30,40,,,
"Nu: 0.9, Gamma: 0.0002",231,110,0,12,68.83852691,30,40,,,
"Nu: 0.9, Gamma: 0.0003",231,111,0,11,68.55524079,30,40,,,
"Nu: 0.9, Gamma: 0.0004",231,113,0,9,67.98866856,30,40,,,
"Nu: 0.9, Gamma: 0.005",231,121,0,1,65.7223796,30,40,,,
"Nu: 0.9, Gamma: 0.05",231,122,0,0,65.43909348,30,40,,,
"Nu: 0.9, Gamma: 0.0625",230,122,1,0,65.15580737,30,40,,,
"Nu: 0.9, Gamma: 0.1",230,122,1,0,65.15580737,30,40,,,
"Nu: 0.9, Gamma: 0.2",230,122,1,0,65.15580737,30,40,,,
"Nu: 0.9, Gamma: 0.5",230,122,1,0,65.15580737,30,40,,,
"Nu: 0.9, Gamma: 0.7",230,122,1,0,65.15580737,30,40,,,
"Nu: 0.9, Gamma: 0.9",230,122,1,0,65.15580737,30,40,,,
"Nu: 0.9, Gamma: 0.99",230,122,1,0,65.15580737,30,40,,,
"Nu: 0.99, Gamma: 1e-05",231,120,0,2,66.00566572,30,40,,,
"Nu: 0.99, Gamma: 2e-05",231,120,0,2,66.00566572,30,40,,,
"Nu: 0.99, Gamma: 3e-05",231,120,0,2,66.00566572,30,40,,,
"Nu: 0.99, Gamma: 4e-05",231,119,0,3,66.28895184,30,40,,,
"Nu: 0.99, Gamma: 5e-05",231,119,0,3,66.28895184,30,40,,,
"Nu: 0.99, Gamma: 6e-05",231,119,0,3,66.28895184,30,40,,,
"Nu: 0.99, Gamma: 7e-05",231,119,0,3,66.28895184,30,40,,,
"Nu: 0.99, Gamma: 8e-05",231,119,0,3,66.28895184,30,40,,,
"Nu: 0.99, Gamma: 9e-05",231,119,0,3,66.28895184,30,40,,,
"Nu: 0.99, Gamma: 0.0001",231,119,0,3,66.28895184,30,40,,,
"Nu: 0.99, Gamma: 0.0002",231,119,0,3,66.28895184,30,40,,,
"Nu: 0.99, Gamma: 0.0003",231,119,0,3,66.28895184,30,40,,,
"Nu: 0.99, Gamma: 0.0004",231,120,0,2,66.00566572,30,40,,,
"Nu: 0.99, Gamma: 0.005",230,121,1,1,65.43909348,30,40,,,
"Nu: 0.99, Gamma: 0.05",230,122,1,0,65.15580737,30,40,,,
"Nu: 0.99, Gamma: 0.0625",230,122,1,0,65.15580737,30,40,,,
"Nu: 0.99, Gamma: 0.1",230,122,1,0,65.15580737,30,40,,,
"Nu: 0.99, Gamma: 0.2",230,122,1,0,65.15580737,30,40,,,
"Nu: 0.99, Gamma: 0.5",230,122,1,0,65.15580737,30,40,,,
"Nu: 0.99, Gamma: 0.7",230,122,1,0,65.15580737,30,40,,,
"Nu: 0.99, Gamma: 0.9",230,122,1,0,65.15580737,30,40,,,
"Nu: 0.99, Gamma: 0.99",230,122,1,0,65.15580737,30,40,,,
,,,,,,,,,,
Target Class: facesim_cachehalf,TP,FP,FN,TN,ACC (%),Noise Percantages,Upsampling,,,
"Nu: 5e-05, Gamma: 1e-05",1211,24,0,0,98.05668016,30,40,,,
"Nu: 5e-05, Gamma: 2e-05",1211,24,0,0,98.05668016,30,40,,,
"Nu: 5e-05, Gamma: 3e-05",1211,24,0,0,98.05668016,30,40,,,
"Nu: 5e-05, Gamma: 4e-05",1211,24,0,0,98.05668016,30,40,,,
"Nu: 5e-05, Gamma: 5e-05",1211,24,0,0,98.05668016,30,40,,,
"Nu: 5e-05, Gamma: 6e-05",1211,24,0,0,98.05668016,30,40,,,
"Nu: 5e-05, Gamma: 7e-05",1211,24,0,0,98.05668016,30,40,,,
"Nu: 5e-05, Gamma: 8e-05",1211,24,0,0,98.05668016,30,40,,,
"Nu: 5e-05, Gamma: 9e-05",1211,24,0,0,98.05668016,30,40,,,
"Nu: 5e-05, Gamma: 0.0001",1211,24,0,0,98.05668016,30,40,,,
"Nu: 5e-05, Gamma: 0.0002",1211,24,0,0,98.05668016,30,40,,,
"Nu: 5e-05, Gamma: 0.0003",1211,24,0,0,98.05668016,30,40,,,
"Nu: 5e-05, Gamma: 0.0004",1211,24,0,0,98.05668016,30,40,,,
"Nu: 5e-05, Gamma: 0.005",1211,24,0,0,98.05668016,30,40,,,
"Nu: 5e-05, Gamma: 0.05",1211,24,0,0,98.05668016,30,40,,,
"Nu: 5e-05, Gamma: 0.0625",1211,24,0,0,98.05668016,30,40,,,
"Nu: 5e-05, Gamma: 0.1",1211,24,0,0,98.05668016,30,40,,,
"Nu: 5e-05, Gamma: 0.2",1211,24,0,0,98.05668016,30,40,,,
"Nu: 5e-05, Gamma: 0.5",1211,24,0,0,98.05668016,30,40,,,
"Nu: 5e-05, Gamma: 0.7",1211,24,0,0,98.05668016,30,40,,,
"Nu: 5e-05, Gamma: 0.9",1211,24,0,0,98.05668016,30,40,,,
