Features: 16,,,,,,,,,,,,
Target Class: blackscholes,TP,FP,FN,TN,ACC (%),Noise Percantages,Upsampling,,94.08284024,31,2924,2193
"Nu: 0.0001, Gamma: 3e-05",333,24,3,7,92.64305177,50,40,,,,,
"Nu: 0.0001, Gamma: 4e-05",336,31,0,0,91.55313351,50,40,,,,,
"Nu: 0.0001, Gamma: 5e-05",336,31,0,0,91.55313351,50,40,,,,,
"Nu: 0.0001, Gamma: 6e-05",336,31,0,0,91.55313351,50,40,,,,,
"Nu: 0.0001, Gamma: 7e-05",336,31,0,0,91.55313351,50,40,,,,,
"Nu: 0.0001, Gamma: 8e-05",336,31,0,0,91.55313351,50,40,,,,,
"Nu: 0.0001, Gamma: 9e-05",336,31,0,0,91.55313351,50,40,,,,,
"Nu: 0.0001, Gamma: 0.0001",336,31,0,0,91.55313351,50,40,,,,,
"Nu: 0.0001, Gamma: 0.0002",336,31,0,0,91.55313351,50,40,,,,,
"Nu: 0.0001, Gamma: 0.0003",336,31,0,0,91.55313351,50,40,,,,,
"Nu: 0.0001, Gamma: 0.0004",336,31,0,0,91.55313351,50,40,,,,,
"Nu: 0.0001, Gamma: 0.005",336,31,0,0,91.55313351,50,40,,,,,
"Nu: 0.0001, Gamma: 0.05",336,31,0,0,91.55313351,50,40,,,,,
"Nu: 0.0001, Gamma: 0.0625",336,31,0,0,91.55313351,50,40,,,,,
"Nu: 0.0001, Gamma: 0.1",304,28,32,3,83.65122616,50,40,,,,,
"Nu: 0.0001, Gamma: 0.2",304,28,32,3,83.65122616,50,40,,,,,
"Nu: 0.0001, Gamma: 0.5",304,28,32,3,83.65122616,50,40,,,,,
"Nu: 0.0001, Gamma: 0.7",304,28,32,3,83.65122616,50,40,,,,,
"Nu: 0.0001, Gamma: 0.9",304,28,32,3,83.65122616,50,40,,,,,
"Nu: 0.0001, Gamma: 0.99",304,28,32,3,83.65122616,50,40,,,,,
"Nu: 0.0002, Gamma: 1e-05",313,29,23,2,85.83106267,50,40,,,,,
"Nu: 0.0002, Gamma: 2e-05",336,31,0,0,91.55313351,50,40,,,,,
"Nu: 0.0002, Gamma: 3e-05",336,31,0,0,91.55313351,50,40,,,,,
"Nu: 0.0002, Gamma: 4e-05",336,31,0,0,91.55313351,50,40,,,,,
"Nu: 0.0002, Gamma: 5e-05",160,13,176,18,48.5013624,50,40,,,,,
"Nu: 0.0002, Gamma: 6e-05",273,14,63,17,79.01907357,50,40,,,,,
"Nu: 0.0002, Gamma: 7e-05",286,17,50,14,81.74386921,50,40,,,,,
"Nu: 0.0002, Gamma: 8e-05",193,14,143,17,57.22070845,50,40,,,,,
"Nu: 0.0002, Gamma: 9e-05",236,18,100,13,67.84741144,50,40,,,,,
"Nu: 0.0002, Gamma: 0.0001",245,18,91,13,70.29972752,50,40,,,,,
"Nu: 0.0002, Gamma: 0.0002",336,31,0,0,91.55313351,50,40,,,,,
"Nu: 0.0002, Gamma: 0.0003",336,31,0,0,91.55313351,50,40,,,,,
"Nu: 0.0002, Gamma: 0.0004",336,31,0,0,91.55313351,50,40,,,,,
"Nu: 0.0002, Gamma: 0.005",336,31,0,0,91.55313351,50,40,,,,,
"Nu: 0.0002, Gamma: 0.05",336,31,0,0,91.55313351,50,40,,,,,
"Nu: 0.0002, Gamma: 0.0625",336,31,0,0,91.55313351,50,40,,,,,
"Nu: 0.0002, Gamma: 0.1",304,28,32,3,83.65122616,50,40,,,,,
"Nu: 0.0002, Gamma: 0.2",304,28,32,3,83.65122616,50,40,,,,,
"Nu: 0.0002, Gamma: 0.5",304,28,32,3,83.65122616,50,40,,,,,
"Nu: 0.0002, Gamma: 0.7",304,28,32,3,83.65122616,50,40,,,,,
"Nu: 0.0002, Gamma: 0.9",304,28,32,3,83.65122616,50,40,,,,,
"Nu: 0.0002, Gamma: 0.99",304,28,32,3,83.65122616,50,40,,,,,
"Nu: 0.0003, Gamma: 1e-05",289,27,47,4,79.83651226,50,40,,,,,
"Nu: 0.0003, Gamma: 2e-05",332,31,4,0,90.46321526,50,40,,,,,
"Nu: 0.0003, Gamma: 3e-05",138,11,198,20,43.05177112,50,40,,,,,
"Nu: 0.0003, Gamma: 4e-05",150,12,186,19,46.04904632,50,40,,,,,
"Nu: 0.0003, Gamma: 5e-05",148,10,188,21,46.04904632,50,40,,,,,
"Nu: 0.0003, Gamma: 6e-05",273,14,63,17,79.01907357,50,40,,,,,
"Nu: 0.0003, Gamma: 7e-05",336,29,0,2,92.09809264,50,40,,,,,
"Nu: 0.0003, Gamma: 8e-05",336,31,0,0,91.55313351,50,40,,,,,
"Nu: 0.0003, Gamma: 9e-05",336,31,0,0,91.55313351,50,40,,,,,
"Nu: 0.0003, Gamma: 0.0001",336,30,0,1,91.82561308,50,40,,,,,
"Nu: 0.0003, Gamma: 0.0002",336,31,0,0,91.55313351,50,40,,,,,
"Nu: 0.0003, Gamma: 0.0003",336,31,0,0,91.55313351,50,40,,,,,
"Nu: 0.0003, Gamma: 0.0004",336,31,0,0,91.55313351,50,40,,,,,
"Nu: 0.0003, Gamma: 0.005",336,31,0,0,91.55313351,50,40,,,,,
"Nu: 0.0003, Gamma: 0.05",304,28,32,3,83.65122616,50,40,,,,,
"Nu: 0.0003, Gamma: 0.0625",304,28,32,3,83.65122616,50,40,,,,,
"Nu: 0.0003, Gamma: 0.1",304,28,32,3,83.65122616,50,40,,,,,
"Nu: 0.0003, Gamma: 0.2",304,28,32,3,83.65122616,50,40,,,,,
"Nu: 0.0003, Gamma: 0.5",304,28,32,3,83.65122616,50,40,,,,,
"Nu: 0.0003, Gamma: 0.7",304,28,32,3,83.65122616,50,40,,,,,
"Nu: 0.0003, Gamma: 0.9",304,28,32,3,83.65122616,50,40,,,,,
"Nu: 0.0003, Gamma: 0.99",304,28,32,3,83.65122616,50,40,,,,,
"Nu: 0.0004, Gamma: 1e-05",256,22,80,9,72.20708447,50,40,,,,,
"Nu: 0.0004, Gamma: 2e-05",267,15,69,16,77.11171662,50,40,,,,,
"Nu: 0.0004, Gamma: 3e-05",140,10,196,21,43.86920981,50,40,,,,,
"Nu: 0.0004, Gamma: 4e-05",150,12,186,19,46.04904632,50,40,,,,,
"Nu: 0.0004, Gamma: 5e-05",146,10,190,21,45.50408719,50,40,,,,,
"Nu: 0.0004, Gamma: 6e-05",319,16,17,15,91.00817439,50,40,,,,,
"Nu: 0.0004, Gamma: 7e-05",336,28,0,3,92.37057221,50,40,,,,,
"Nu: 0.0004, Gamma: 8e-05",335,25,1,6,92.91553134,50,40,,,,,
"Nu: 0.0004, Gamma: 9e-05",336,28,0,3,92.37057221,50,40,,,,,
"Nu: 0.0004, Gamma: 0.0001",315,18,21,13,89.373297,50,40,,,,,
"Nu: 0.0004, Gamma: 0.0002",336,30,0,1,91.82561308,50,40,,,,,
"Nu: 0.0004, Gamma: 0.0003",273,23,63,8,76.56675749,50,40,,,,,
"Nu: 0.0004, Gamma: 0.0004",263,20,73,11,74.65940054,50,40,,,,,
"Nu: 0.0004, Gamma: 0.005",336,31,0,0,91.55313351,50,40,,,,,
"Nu: 0.0004, Gamma: 0.05",304,28,32,3,83.65122616,50,40,,,,,
"Nu: 0.0004, Gamma: 0.0625",304,28,32,3,83.65122616,50,40,,,,,
"Nu: 0.0004, Gamma: 0.1",304,28,32,3,83.65122616,50,40,,,,,
"Nu: 0.0004, Gamma: 0.2",304,28,32,3,83.65122616,50,40,,,,,
"Nu: 0.0004, Gamma: 0.5",304,28,32,3,83.65122616,50,40,,,,,
"Nu: 0.0004, Gamma: 0.7",304,28,32,3,83.65122616,50,40,,,,,
"Nu: 0.0004, Gamma: 0.9",304,28,32,3,83.65122616,50,40,,,,,
"Nu: 0.0004, Gamma: 0.99",304,28,32,3,83.65122616,50,40,,,,,
"Nu: 0.005, Gamma: 1e-05",114,9,222,22,37.05722071,50,40,,,,,
"Nu: 0.005, Gamma: 2e-05",135,9,201,22,42.77929155,50,40,,,,,
"Nu: 0.005, Gamma: 3e-05",188,14,148,17,55.85831063,50,40,,,,,
"Nu: 0.005, Gamma: 4e-05",194,14,142,17,57.49318801,50,40,,,,,
"Nu: 0.005, Gamma: 5e-05",166,11,170,20,50.68119891,50,40,,,,,
"Nu: 0.005, Gamma: 6e-05",209,15,127,16,61.30790191,50,40,,,,,
"Nu: 0.005, Gamma: 7e-05",218,14,118,17,64.03269755,50,40,,,,,
"Nu: 0.005, Gamma: 8e-05",223,14,113,17,65.39509537,50,40,,,,,
"Nu: 0.005, Gamma: 9e-05",191,11,145,20,57.49318801,50,40,,,,,
"Nu: 0.005, Gamma: 0.0001",193,11,143,20,58.03814714,50,40,,,,,
"Nu: 0.005, Gamma: 0.0002",248,15,88,16,71.9346049,50,40,,,,,
"Nu: 0.005, Gamma: 0.0003",229,13,107,18,67.30245232,50,40,,,,,
"Nu: 0.005, Gamma: 0.0004",264,18,72,13,75.47683924,50,40,,,,,
"Nu: 0.005, Gamma: 0.005",291,25,45,6,80.92643052,50,40,,,,,
"Nu: 0.005, Gamma: 0.05",336,31,0,0,91.55313351,50,40,,,,,
"Nu: 0.005, Gamma: 0.0625",336,31,0,0,91.55313351,50,40,,,,,
"Nu: 0.005, Gamma: 0.1",336,31,0,0,91.55313351,50,40,,,,,
"Nu: 0.005, Gamma: 0.2",336,31,0,0,91.55313351,50,40,,,,,
"Nu: 0.005, Gamma: 0.5",336,31,0,0,91.55313351,50,40,,,,,
"Nu: 0.005, Gamma: 0.7",336,31,0,0,91.55313351,50,40,,,,,
"Nu: 0.005, Gamma: 0.9",336,31,0,0,91.55313351,50,40,,,,,
"Nu: 0.005, Gamma: 0.99",336,31,0,0,91.55313351,50,40,,,,,
"Nu: 0.05, Gamma: 1e-05",114,8,222,23,37.32970027,50,40,,,,,
"Nu: 0.05, Gamma: 2e-05",137,9,199,22,43.32425068,50,40,,,,,
"Nu: 0.05, Gamma: 3e-05",186,14,150,17,55.3133515,50,40,,,,,
"Nu: 0.05, Gamma: 4e-05",195,14,141,17,57.76566757,50,40,,,,,
"Nu: 0.05, Gamma: 5e-05",172,11,164,20,52.31607629,50,40,,,,,
"Nu: 0.05, Gamma: 6e-05",177,11,159,20,53.67847411,50,40,,,,,
"Nu: 0.05, Gamma: 7e-05",184,11,152,20,55.58583106,50,40,,,,,
"Nu: 0.05, Gamma: 8e-05",190,11,146,20,57.22070845,50,40,,,,,
"Nu: 0.05, Gamma: 9e-05",224,14,112,17,65.66757493,50,40,,,,,
"Nu: 0.05, Gamma: 0.0001",195,11,141,20,58.58310627,50,40,,,,,
"Nu: 0.05, Gamma: 0.0002",248,15,88,16,71.9346049,50,40,,,,,
"Nu: 0.05, Gamma: 0.0003",231,14,105,17,67.57493188,50,40,,,,,
"Nu: 0.05, Gamma: 0.0004",268,17,68,14,76.83923706,50,40,,,,,
"Nu: 0.05, Gamma: 0.005",289,25,47,6,80.38147139,50,40,,,,,
"Nu: 0.05, Gamma: 0.05",304,28,32,3,83.65122616,50,40,,,,,
"Nu: 0.05, Gamma: 0.0625",304,28,32,3,83.65122616,50,40,,,,,
"Nu: 0.05, Gamma: 0.1",336,31,0,0,91.55313351,50,40,,,,,
"Nu: 0.05, Gamma: 0.2",304,28,32,3,83.65122616,50,40,,,,,
"Nu: 0.05, Gamma: 0.5",336,31,0,0,91.55313351,50,40,,,,,
"Nu: 0.05, Gamma: 0.7",336,31,0,0,91.55313351,50,40,,,,,
"Nu: 0.05, Gamma: 0.9",336,31,0,0,91.55313351,50,40,,,,,
"Nu: 0.05, Gamma: 0.99",336,31,0,0,91.55313351,50,40,,,,,
"Nu: 0.0625, Gamma: 1e-05",114,8,222,23,37.32970027,50,40,,,,,
"Nu: 0.0625, Gamma: 2e-05",169,12,167,19,51.22615804,50,40,,,,,
"Nu: 0.0625, Gamma: 3e-05",186,14,150,17,55.3133515,50,40,,,,,
"Nu: 0.0625, Gamma: 4e-05",163,11,173,20,49.86376022,50,40,,,,,
"Nu: 0.0625, Gamma: 5e-05",172,11,164,20,52.31607629,50,40,,,,,
"Nu: 0.0625, Gamma: 6e-05",177,11,159,20,53.67847411,50,40,,,,,
"Nu: 0.0625, Gamma: 7e-05",184,11,152,20,55.58583106,50,40,,,,,
"Nu: 0.0625, Gamma: 8e-05",190,11,146,20,57.22070845,50,40,,,,,
"Nu: 0.0625, Gamma: 9e-05",224,14,112,17,65.66757493,50,40,,,,,
"Nu: 0.0625, Gamma: 0.0001",227,14,109,17,66.48501362,50,40,,,,,
"Nu: 0.0625, Gamma: 0.0002",216,12,120,19,64.03269755,50,40,,,,,
"Nu: 0.0625, Gamma: 0.0003",264,17,72,14,75.7493188,50,40,,,,,
"Nu: 0.0625, Gamma: 0.0004",236,14,100,17,68.9373297,50,40,,,,,
"Nu: 0.0625, Gamma: 0.005",288,25,48,6,80.10899183,50,40,,,,,
"Nu: 0.0625, Gamma: 0.05",304,28,32,3,83.65122616,50,40,,,,,
"Nu: 0.0625, Gamma: 0.0625",336,31,0,0,91.55313351,50,40,,,,,
"Nu: 0.0625, Gamma: 0.1",336,31,0,0,91.55313351,50,40,,,,,
"Nu: 0.0625, Gamma: 0.2",304,28,32,3,83.65122616,50,40,,,,,
"Nu: 0.0625, Gamma: 0.5",304,28,32,3,83.65122616,50,40,,,,,
"Nu: 0.0625, Gamma: 0.7",304,28,32,3,83.65122616,50,40,,,,,
"Nu: 0.0625, Gamma: 0.9",304,28,32,3,83.65122616,50,40,,,,,
"Nu: 0.0625, Gamma: 0.99",304,28,32,3,83.65122616,50,40,,,,,
"Nu: 0.1, Gamma: 1e-05",114,8,222,23,37.32970027,50,40,,,,,
"Nu: 0.1, Gamma: 2e-05",137,9,199,22,43.32425068,50,40,,,,,
"Nu: 0.1, Gamma: 3e-05",154,11,182,20,47.41144414,50,40,,,,,
"Nu: 0.1, Gamma: 4e-05",163,11,173,20,49.86376022,50,40,,,,,
"Nu: 0.1, Gamma: 5e-05",204,14,132,17,60.21798365,50,40,,,,,
"Nu: 0.1, Gamma: 6e-05",177,11,159,20,53.67847411,50,40,,,,,
"Nu: 0.1, Gamma: 7e-05",216,14,120,17,63.48773842,50,40,,,,,
"Nu: 0.1, Gamma: 8e-05",190,11,146,20,57.22070845,50,40,,,,,
"Nu: 0.1, Gamma: 9e-05",224,14,112,17,65.66757493,50,40,,,,,
"Nu: 0.1, Gamma: 0.0001",227,14,109,17,66.48501362,50,40,,,,,
"Nu: 0.1, Gamma: 0.0002",216,12,120,19,64.03269755,50,40,,,,,
"Nu: 0.1, Gamma: 0.0003",231,14,105,17,67.57493188,50,40,,,,,
"Nu: 0.1, Gamma: 0.0004",236,14,100,17,68.9373297,50,40,,,,,
"Nu: 0.1, Gamma: 0.005",288,25,48,6,80.10899183,50,40,,,,,
"Nu: 0.1, Gamma: 0.05",336,31,0,0,91.55313351,50,40,,,,,
"Nu: 0.1, Gamma: 0.0625",336,31,0,0,91.55313351,50,40,,,,,
"Nu: 0.1, Gamma: 0.1",336,31,0,0,91.55313351,50,40,,,,,
"Nu: 0.1, Gamma: 0.2",304,28,32,3,83.65122616,50,40,,,,,
"Nu: 0.1, Gamma: 0.5",336,31,0,0,91.55313351,50,40,,,,,
"Nu: 0.1, Gamma: 0.7",336,31,0,0,91.55313351,50,40,,,,,
"Nu: 0.1, Gamma: 0.9",304,28,32,3,83.65122616,50,40,,,,,
"Nu: 0.1, Gamma: 0.99",304,28,32,3,83.65122616,50,40,,,,,
"Nu: 0.2, Gamma: 1e-05",114,10,222,21,36.78474114,50,40,,,,,
"Nu: 0.2, Gamma: 2e-05",132,10,204,21,41.6893733,50,40,,,,,
"Nu: 0.2, Gamma: 3e-05",154,11,182,20,47.41144414,50,40,,,,,
"Nu: 0.2, Gamma: 4e-05",195,14,141,17,57.76566757,50,40,,,,,
"Nu: 0.2, Gamma: 5e-05",204,14,132,17,60.21798365,50,40,,,,,
"Nu: 0.2, Gamma: 6e-05",177,11,159,20,53.67847411,50,40,,,,,
"Nu: 0.2, Gamma: 7e-05",216,14,120,17,63.48773842,50,40,,,,,
"Nu: 0.2, Gamma: 8e-05",222,14,114,17,65.1226158,50,40,,,,,
"Nu: 0.2, Gamma: 9e-05",224,14,112,17,65.66757493,50,40,,,,,
"Nu: 0.2, Gamma: 0.0001",195,11,141,20,58.58310627,50,40,,,,,
"Nu: 0.2, Gamma: 0.0002",216,12,120,19,64.03269755,50,40,,,,,
"Nu: 0.2, Gamma: 0.0003",263,17,73,14,75.47683924,50,40,,,,,
"Nu: 0.2, Gamma: 0.0004",236,14,100,17,68.9373297,50,40,,,,,
"Nu: 0.2, Gamma: 0.005",288,25,48,6,80.10899183,50,40,,,,,
"Nu: 0.2, Gamma: 0.05",304,28,32,3,83.65122616,50,40,,,,,
"Nu: 0.2, Gamma: 0.0625",336,31,0,0,91.55313351,50,40,,,,,
"Nu: 0.2, Gamma: 0.1",336,31,0,0,91.55313351,50,40,,,,,
"Nu: 0.2, Gamma: 0.2",304,28,32,3,83.65122616,50,40,,,,,
"Nu: 0.2, Gamma: 0.5",336,31,0,0,91.55313351,50,40,,,,,
"Nu: 0.2, Gamma: 0.7",336,31,0,0,91.55313351,50,40,,,,,
"Nu: 0.2, Gamma: 0.9",304,28,32,3,83.65122616,50,40,,,,,
"Nu: 0.2, Gamma: 0.99",304,28,32,3,83.65122616,50,40,,,,,
"Nu: 0.5, Gamma: 1e-05",163,16,173,15,48.5013624,50,40,,,,,
"Nu: 0.5, Gamma: 2e-05",182,16,154,15,53.67847411,50,40,,,,,
"Nu: 0.5, Gamma: 3e-05",170,13,166,18,51.22615804,50,40,,,,,
"Nu: 0.5, Gamma: 4e-05",183,13,153,18,54.76839237,50,40,,,,,
"Nu: 0.5, Gamma: 5e-05",192,13,144,18,57.22070845,50,40,,,,,
"Nu: 0.5, Gamma: 6e-05",194,13,142,18,57.76566757,50,40,,,,,
"Nu: 0.5, Gamma: 7e-05",198,13,138,18,58.85558583,50,40,,,,,
"Nu: 0.5, Gamma: 8e-05",199,13,137,18,59.1280654,50,40,,,,,
"Nu: 0.5, Gamma: 9e-05",201,13,135,18,59.67302452,50,40,,,,,
"Nu: 0.5, Gamma: 0.0001",202,13,134,18,59.94550409,50,40,,,,,
"Nu: 0.5, Gamma: 0.0002",247,17,89,14,71.11716621,50,40,,,,,
"Nu: 0.5, Gamma: 0.0003",260,19,76,12,74.11444142,50,40,,,,,
"Nu: 0.5, Gamma: 0.0004",233,16,103,15,67.57493188,50,40,,,,,
"Nu: 0.5, Gamma: 0.005",321,28,15,3,88.28337875,50,40,,,,,
"Nu: 0.5, Gamma: 0.05",304,28,32,3,83.65122616,50,40,,,,,
"Nu: 0.5, Gamma: 0.0625",336,31,0,0,91.55313351,50,40,,,,,
"Nu: 0.5, Gamma: 0.1",336,31,0,0,91.55313351,50,40,,,,,
"Nu: 0.5, Gamma: 0.2",304,28,32,3,83.65122616,50,40,,,,,
"Nu: 0.5, Gamma: 0.5",304,28,32,3,83.65122616,50,40,,,,,
"Nu: 0.5, Gamma: 0.7",304,28,32,3,83.65122616,50,40,,,,,
"Nu: 0.5, Gamma: 0.9",304,28,32,3,83.65122616,50,40,,,,,
"Nu: 0.5, Gamma: 0.99",304,28,32,3,83.65122616,50,40,,,,,
"Nu: 0.7, Gamma: 1e-05",290,19,46,12,82.28882834,50,40,,,,,
"Nu: 0.7, Gamma: 2e-05",259,19,77,12,73.84196185,50,40,,,,,
"Nu: 0.7, Gamma: 3e-05",238,18,98,13,68.39237057,50,40,,,,,
"Nu: 0.7, Gamma: 4e-05",241,18,95,13,69.20980926,50,40,,,,,
"Nu: 0.7, Gamma: 5e-05",213,15,123,16,62.39782016,50,40,,,,,
"Nu: 0.7, Gamma: 6e-05",213,15,123,16,62.39782016,50,40,,,,,
"Nu: 0.7, Gamma: 7e-05",246,20,90,11,70.02724796,50,40,,,,,
"Nu: 0.7, Gamma: 8e-05",216,19,120,12,62.1253406,50,40,,,,,
"Nu: 0.7, Gamma: 9e-05",217,19,119,12,62.39782016,50,40,,,,,
"Nu: 0.7, Gamma: 0.0001",218,19,118,12,62.67029973,50,40,,,,,
"Nu: 0.7, Gamma: 0.0002",222,19,114,12,63.76021798,50,40,,,,,
"Nu: 0.7, Gamma: 0.0003",229,19,107,12,65.66757493,50,40,,,,,
"Nu: 0.7, Gamma: 0.0004",270,23,66,8,75.7493188,50,40,,,,,
"Nu: 0.7, Gamma: 0.005",320,28,16,3,88.01089918,50,40,,,,,
"Nu: 0.7, Gamma: 0.05",304,28,32,3,83.65122616,50,40,,,,,
"Nu: 0.7, Gamma: 0.0625",304,28,32,3,83.65122616,50,40,,,,,
"Nu: 0.7, Gamma: 0.1",304,28,32,3,83.65122616,50,40,,,,,
"Nu: 0.7, Gamma: 0.2",336,31,0,0,91.55313351,50,40,,,,,
"Nu: 0.7, Gamma: 0.5",304,28,32,3,83.65122616,50,40,,,,,
"Nu: 0.7, Gamma: 0.7",336,31,0,0,91.55313351,50,40,,,,,
"Nu: 0.7, Gamma: 0.9",304,28,32,3,83.65122616,50,40,,,,,
"Nu: 0.7, Gamma: 0.99",304,28,32,3,83.65122616,50,40,,,,,
"Nu: 0.9, Gamma: 1e-05",336,24,0,7,93.46049046,50,40,,,,,
"Nu: 0.9, Gamma: 2e-05",335,24,1,7,93.1880109,50,40,,,,,
"Nu: 0.9, Gamma: 3e-05",335,24,1,7,93.1880109,50,40,,,,,
"Nu: 0.9, Gamma: 4e-05",335,26,1,5,92.64305177,50,40,,,,,
"Nu: 0.9, Gamma: 5e-05",335,27,1,4,92.37057221,50,40,,,,,
"Nu: 0.9, Gamma: 6e-05",335,27,1,4,92.37057221,50,40,,,,,
"Nu: 0.9, Gamma: 7e-05",335,27,1,4,92.37057221,50,40,,,,,
"Nu: 0.9, Gamma: 8e-05",335,27,1,4,92.37057221,50,40,,,,,
"Nu: 0.9, Gamma: 9e-05",335,27,1,4,92.37057221,50,40,,,,,
"Nu: 0.9, Gamma: 0.0001",335,27,1,4,92.37057221,50,40,,,,,
"Nu: 0.9, Gamma: 0.0002",331,28,5,3,91.00817439,50,40,,,,,
"Nu: 0.9, Gamma: 0.0003",311,29,25,2,85.28610354,50,40,,,,,
"Nu: 0.9, Gamma: 0.0004",287,29,49,2,78.74659401,50,40,,,,,
"Nu: 0.9, Gamma: 0.005",304,28,32,3,83.65122616,50,40,,,,,
"Nu: 0.9, Gamma: 0.05",304,28,32,3,83.65122616,50,40,,,,,
"Nu: 0.9, Gamma: 0.0625",304,28,32,3,83.65122616,50,40,,,,,
"Nu: 0.9, Gamma: 0.1",336,31,0,0,91.55313351,50,40,,,,,
"Nu: 0.9, Gamma: 0.2",304,28,32,3,83.65122616,50,40,,,,,
"Nu: 0.9, Gamma: 0.5",336,31,0,0,91.55313351,50,40,,,,,
"Nu: 0.9, Gamma: 0.7",336,31,0,0,91.55313351,50,40,,,,,
"Nu: 0.9, Gamma: 0.9",336,31,0,0,91.55313351,50,40,,,,,
"Nu: 0.9, Gamma: 0.99",336,31,0,0,91.55313351,50,40,,,,,
"Nu: 0.99, Gamma: 1e-05",336,30,0,1,91.82561308,50,40,,,,,
"Nu: 0.99, Gamma: 2e-05",336,31,0,0,91.55313351,50,40,,,,,
"Nu: 0.99, Gamma: 3e-05",336,31,0,0,91.55313351,50,40,,,,,
"Nu: 0.99, Gamma: 4e-05",336,31,0,0,91.55313351,50,40,,,,,
"Nu: 0.99, Gamma: 5e-05",336,30,0,1,91.82561308,50,40,,,,,
"Nu: 0.99, Gamma: 6e-05",336,30,0,1,91.82561308,50,40,,,,,
"Nu: 0.99, Gamma: 7e-05",336,30,0,1,91.82561308,50,40,,,,,
"Nu: 0.99, Gamma: 8e-05",336,30,0,1,91.82561308,50,40,,,,,
"Nu: 0.99, Gamma: 9e-05",336,30,0,1,91.82561308,50,40,,,,,
"Nu: 0.99, Gamma: 0.0001",336,30,0,1,91.82561308,50,40,,,,,
"Nu: 0.99, Gamma: 0.0002",336,31,0,0,91.55313351,50,40,,,,,
"Nu: 0.99, Gamma: 0.0003",336,31,0,0,91.55313351,50,40,,,,,
"Nu: 0.99, Gamma: 0.0004",336,31,0,0,91.55313351,50,40,,,,,
"Nu: 0.99, Gamma: 0.005",304,28,32,3,83.65122616,50,40,,,,,
"Nu: 0.99, Gamma: 0.05",304,28,32,3,83.65122616,50,40,,,,,
"Nu: 0.99, Gamma: 0.0625",304,28,32,3,83.65122616,50,40,,,,,
"Nu: 0.99, Gamma: 0.1",336,31,0,0,91.55313351,50,40,,,,,
"Nu: 0.99, Gamma: 0.2",336,31,0,0,91.55313351,50,40,,,,,
"Nu: 0.99, Gamma: 0.5",336,31,0,0,91.55313351,50,40,,,,,
"Nu: 0.99, Gamma: 0.7",336,31,0,0,91.55313351,50,40,,,,,
"Nu: 0.99, Gamma: 0.9",336,31,0,0,91.55313351,50,40,,,,,
"Nu: 0.99, Gamma: 0.99",336,31,0,0,91.55313351,50,40,,,,,
,,,,,,,,,,,,
Target Class: blackscholes_cachehalf,TP,FP,FN,TN,ACC (%),Noise Percantages,Upsampling,,,,,
"Nu: 5e-05, Gamma: 1e-05",304,33,0,1,90.23668639,50,40,,,,,
"Nu: 5e-05, Gamma: 2e-05",304,34,0,0,89.9408284,50,40,,,,,
"Nu: 5e-05, Gamma: 3e-05",304,34,0,0,89.9408284,50,40,,,,,
"Nu: 5e-05, Gamma: 4e-05",304,34,0,0,89.9408284,50,40,,,,,
"Nu: 5e-05, Gamma: 5e-05",304,34,0,0,89.9408284,50,40,,,,,
"Nu: 5e-05, Gamma: 6e-05",304,34,0,0,89.9408284,50,40,,,,,
"Nu: 5e-05, Gamma: 7e-05",304,34,0,0,89.9408284,50,40,,,,,
"Nu: 5e-05, Gamma: 8e-05",304,34,0,0,89.9408284,50,40,,,,,
"Nu: 5e-05, Gamma: 9e-05",304,34,0,0,89.9408284,50,40,,,,,
"Nu: 5e-05, Gamma: 0.0001",304,34,0,0,89.9408284,50,40,,,,,
"Nu: 5e-05, Gamma: 0.0002",304,34,0,0,89.9408284,50,40,,,,,
"Nu: 5e-05, Gamma: 0.0003",304,34,0,0,89.9408284,50,40,,,,,
"Nu: 5e-05, Gamma: 0.0004",304,34,0,0,89.9408284,50,40,,,,,
"Nu: 5e-05, Gamma: 0.005",304,34,0,0,89.9408284,50,40,,,,,
"Nu: 5e-05, Gamma: 0.05",304,34,0,0,89.9408284,50,40,,,,,
"Nu: 5e-05, Gamma: 0.0625",304,34,0,0,89.9408284,50,40,,,,,
"Nu: 5e-05, Gamma: 0.1",304,34,0,0,89.9408284,50,40,,,,,
"Nu: 5e-05, Gamma: 0.2",304,34,0,0,89.9408284,50,40,,,,,
"Nu: 5e-05, Gamma: 0.5",304,34,0,0,89.9408284,50,40,,,,,
"Nu: 5e-05, Gamma: 0.7",304,34,0,0,89.9408284,50,40,,,,,
"Nu: 5e-05, Gamma: 0.9",304,34,0,0,89.9408284,50,40,,,,,
"Nu: 5e-05, Gamma: 0.99",304,34,0,0,89.9408284,50,40,,,,,
"Nu: 6e-05, Gamma: 1e-05",304,33,0,1,90.23668639,50,40,,,,,
"Nu: 6e-05, Gamma: 2e-05",304,33,0,1,90.23668639,50,40,,,,,
"Nu: 6e-05, Gamma: 3e-05",304,34,0,0,89.9408284,50,40,,,,,
"Nu: 6e-05, Gamma: 4e-05",304,32,0,2,90.53254438,50,40,,,,,
"Nu: 6e-05, Gamma: 5e-05",304,33,0,1,90.23668639,50,40,,,,,
"Nu: 6e-05, Gamma: 6e-05",304,34,0,0,89.9408284,50,40,,,,,
"Nu: 6e-05, Gamma: 7e-05",304,34,0,0,89.9408284,50,40,,,,,
"Nu: 6e-05, Gamma: 8e-05",304,34,0,0,89.9408284,50,40,,,,,
