ToRouter0,ToRouter1,ToRouter2,ToRouter3,ToRouter4,ToRouter5,ToRouter6,ToRouter7,ToRouter8,ToRouter9,ToRouter10,ToRouter11,ToRouter12,ToRouter13,ToRouter14,ToRouter15,Applications (Label Classes)
80,38,41.0,45.0,37.0,14.0,15.0,42.0,16.0,18.0,17.0,2.0,803.0,6.0,19.0,16.0,blackscholes
56,23,32.0,36.0,17.0,15.0,13.0,29.0,15.0,15.0,15.0,5.0,34.0,2.0,14.0,17.0,blackscholes
114,54,38.0,34.0,55.0,15.0,10.0,35.0,11.0,11.0,11.0,5.0,31.0,5.0,14.0,14.0,blackscholes
85,45,52.0,32.0,45.0,18.0,15.0,37.0,16.0,21.0,14.0,5.0,38.0,8.0,15.0,11.0,blackscholes
416,307,630.0,1777.0,322.0,433.0,234.0,452.0,233.0,244.0,245.0,242.0,503.0,252.0,270.0,281.0,blackscholes
51,35,251.0,1015.0,40.0,130.0,4.0,175.0,6.0,3.0,5.0,3.0,158.0,4.0,8.0,8.0,blackscholes
63,47,255.0,1102.0,59.0,282.0,15.0,186.0,14.0,16.0,20.0,13.0,221.0,16.0,26.0,25.0,blackscholes
63,45,329.0,1271.0,33.0,145.0,9.0,219.0,4.0,8.0,18.0,7.0,221.0,0.0,9.0,6.0,blackscholes
48,43,264.0,1314.0,33.0,141.0,6.0,191.0,8.0,8.0,12.0,5.0,197.0,7.0,12.0,11.0,blackscholes
48,40,285.0,1208.0,62.0,114.0,12.0,193.0,4.0,6.0,10.0,7.0,177.0,8.0,12.0,12.0,blackscholes
21,30,208.0,1067.0,17.0,102.0,2.0,156.0,2.0,2.0,3.0,4.0,144.0,5.0,4.0,5.0,blackscholes
31,36,245.0,1202.0,39.0,121.0,5.0,169.0,10.0,7.0,9.0,5.0,200.0,4.0,16.0,12.0,blackscholes
32,49,266.0,935.0,25.0,104.0,2.0,180.0,6.0,9.0,8.0,4.0,172.0,5.0,7.0,7.0,blackscholes
37,23,245.0,1021.0,19.0,137.0,4.0,164.0,6.0,6.0,7.0,7.0,167.0,7.0,6.0,7.0,blackscholes
37,34,244.0,1028.0,10.0,150.0,5.0,151.0,5.0,6.0,12.0,5.0,158.0,6.0,7.0,9.0,blackscholes
15,18,299.0,1062.0,14.0,126.0,3.0,181.0,4.0,4.0,2.0,0.0,192.0,3.0,5.0,5.0,blackscholes
37,28,325.0,1190.0,28.0,119.0,9.0,197.0,8.0,6.0,11.0,13.0,266.0,6.0,22.0,13.0,blackscholes
40,25,212.0,884.0,23.0,111.0,2.0,162.0,1.0,3.0,2.0,1.0,141.0,2.0,3.0,3.0,blackscholes
50,26,276.0,1100.0,26.0,115.0,4.0,213.0,6.0,7.0,9.0,7.0,207.0,7.0,6.0,10.0,blackscholes
58,39,322.0,1275.0,29.0,152.0,5.0,195.0,4.0,6.0,4.0,5.0,222.0,6.0,5.0,11.0,blackscholes
1,1,0.0,168.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,blackscholes
0,0,0.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,blackscholes
0,0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,blackscholes
0,0,0.0,215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,blackscholes
0,0,0.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,blackscholes
0,0,0.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,blackscholes
0,0,0.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,blackscholes
0,0,0.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,blackscholes
0,0,0.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,blackscholes
0,0,0.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,blackscholes
0,0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,blackscholes
0,0,0.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,blackscholes
0,0,0.0,189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,blackscholes
0,0,0.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,blackscholes
0,0,0.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,blackscholes
0,1,0.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,blackscholes
134,30,20.0,43.0,32.0,41.0,47.0,30.0,39.0,23.0,33.0,36.0,35.0,35.0,41.0,43.0,blackscholes
25,2,3.0,2.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,10.0,3.0,7.0,3.0,5.0,blackscholes
22,1,1.0,3.0,2.0,4.0,5.0,2.0,0.0,0.0,0.0,10.0,2.0,8.0,1.0,4.0,blackscholes
42,3,4.0,5.0,0.0,2.0,11.0,2.0,3.0,1.0,5.0,12.0,6.0,6.0,2.0,5.0,blackscholes
33,0,0.0,3.0,1.0,2.0,7.0,1.0,0.0,0.0,2.0,14.0,1.0,6.0,2.0,2.0,blackscholes
37,2,0.0,0.0,0.0,2.0,9.0,2.0,0.0,1.0,1.0,9.0,0.0,5.0,0.0,6.0,blackscholes
37,1,0.0,3.0,2.0,1.0,6.0,2.0,1.0,2.0,5.0,15.0,1.0,5.0,1.0,2.0,blackscholes
34,1,1.0,3.0,2.0,3.0,5.0,2.0,1.0,2.0,1.0,10.0,3.0,5.0,3.0,6.0,blackscholes
27,2,2.0,3.0,0.0,2.0,4.0,1.0,1.0,4.0,2.0,16.0,1.0,7.0,0.0,1.0,blackscholes
25,1,1.0,0.0,0.0,1.0,4.0,2.0,0.0,2.0,1.0,10.0,0.0,2.0,1.0,2.0,blackscholes
28,4,4.0,3.0,5.0,5.0,14.0,0.0,5.0,2.0,1.0,15.0,3.0,8.0,2.0,2.0,blackscholes
25,2,0.0,0.0,3.0,4.0,9.0,2.0,4.0,1.0,3.0,6.0,4.0,10.0,1.0,3.0,blackscholes
36,4,5.0,5.0,4.0,5.0,9.0,3.0,6.0,3.0,5.0,10.0,2.0,10.0,2.0,5.0,blackscholes
29,1,0.0,6.0,2.0,3.0,8.0,2.0,2.0,0.0,5.0,5.0,1.0,4.0,4.0,4.0,blackscholes
37,1,4.0,6.0,1.0,4.0,7.0,1.0,2.0,1.0,4.0,7.0,2.0,9.0,3.0,8.0,blackscholes
26,2,1.0,1.0,1.0,2.0,4.0,3.0,1.0,1.0,3.0,15.0,0.0,9.0,0.0,6.0,blackscholes
87,29,25.0,36.0,27.0,38.0,26.0,21.0,14.0,17.0,48.0,24.0,24.0,27.0,32.0,29.0,blackscholes
16,2,5.0,1.0,2.0,1.0,2.0,3.0,2.0,3.0,13.0,1.0,1.0,2.0,1.0,1.0,blackscholes
11,1,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,25.0,1.0,1.0,1.0,1.0,0.0,blackscholes
19,3,4.0,2.0,4.0,3.0,2.0,2.0,1.0,1.0,31.0,1.0,2.0,0.0,2.0,1.0,blackscholes
14,1,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,14.0,0.0,0.0,0.0,1.0,1.0,blackscholes
18,0,3.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,26.0,1.0,2.0,0.0,2.0,0.0,blackscholes
8,0,1.0,3.0,2.0,3.0,0.0,2.0,1.0,0.0,23.0,1.0,0.0,0.0,1.0,1.0,blackscholes
17,1,2.0,3.0,2.0,3.0,2.0,1.0,2.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,blackscholes
9,0,0.0,2.0,3.0,2.0,2.0,0.0,0.0,2.0,16.0,0.0,1.0,1.0,1.0,0.0,blackscholes
11,1,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,12.0,2.0,0.0,0.0,0.0,0.0,blackscholes
11,2,2.0,2.0,5.0,5.0,3.0,2.0,1.0,1.0,19.0,1.0,1.0,1.0,1.0,2.0,blackscholes
10,0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,10.0,0.0,2.0,2.0,0.0,0.0,blackscholes
14,0,1.0,3.0,3.0,4.0,1.0,2.0,0.0,0.0,16.0,1.0,0.0,3.0,2.0,3.0,blackscholes
16,0,2.0,0.0,4.0,1.0,3.0,1.0,1.0,0.0,17.0,2.0,0.0,1.0,3.0,0.0,blackscholes
18,1,1.0,1.0,8.0,2.0,2.0,1.0,1.0,2.0,14.0,1.0,3.0,2.0,1.0,6.0,blackscholes
14,0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,21.0,1.0,1.0,1.0,1.0,0.0,blackscholes
125,24,26.0,25.0,23.0,20.0,24.0,53.0,23.0,20.0,26.0,21.0,29.0,46.0,46.0,25.0,blackscholes
15,0,5.0,1.0,3.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,blackscholes
17,1,0.0,2.0,0.0,0.0,1.0,7.0,0.0,0.0,2.0,1.0,0.0,14.0,1.0,2.0,blackscholes
16,1,0.0,0.0,3.0,1.0,0.0,5.0,1.0,0.0,1.0,3.0,1.0,4.0,2.0,1.0,blackscholes
21,0,0.0,1.0,0.0,3.0,0.0,7.0,1.0,0.0,1.0,0.0,0.0,12.0,0.0,0.0,blackscholes
21,0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,5.0,1.0,1.0,2.0,0.0,0.0,blackscholes
15,1,0.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,3.0,0.0,1.0,12.0,1.0,1.0,blackscholes
43,0,1.0,1.0,3.0,0.0,3.0,5.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,1.0,blackscholes
23,1,0.0,2.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,blackscholes
17,0,0.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,blackscholes
18,2,1.0,1.0,2.0,3.0,3.0,7.0,1.0,2.0,7.0,2.0,1.0,16.0,2.0,1.0,blackscholes
18,0,2.0,2.0,0.0,0.0,1.0,6.0,0.0,1.0,2.0,0.0,3.0,0.0,1.0,1.0,blackscholes
22,0,1.0,0.0,1.0,1.0,0.0,5.0,1.0,1.0,1.0,1.0,2.0,22.0,1.0,3.0,blackscholes
22,1,2.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,3.0,1.0,2.0,1.0,4.0,0.0,blackscholes
30,1,4.0,3.0,1.0,3.0,1.0,5.0,3.0,2.0,3.0,2.0,2.0,18.0,3.0,3.0,blackscholes
21,2,2.0,2.0,0.0,1.0,1.0,5.0,1.0,0.0,3.0,1.0,2.0,3.0,0.0,0.0,blackscholes
123,19,102.0,59.0,45.0,13.0,90.0,21.0,50.0,17.0,65.0,23.0,48.0,22.0,66.0,66.0,blackscholes
8,1,12.0,5.0,1.0,1.0,14.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,15.0,blackscholes
6,0,38.0,30.0,0.0,0.0,16.0,0.0,1.0,0.0,10.0,0.0,1.0,1.0,1.0,16.0,blackscholes
9,1,7.0,6.0,4.0,1.0,21.0,2.0,2.0,1.0,8.0,0.0,2.0,0.0,0.0,16.0,blackscholes
13,1,34.0,17.0,0.0,0.0,27.0,1.0,0.0,0.0,4.0,1.0,1.0,0.0,2.0,29.0,blackscholes
9,0,3.0,3.0,1.0,1.0,13.0,0.0,1.0,0.0,7.0,0.0,1.0,0.0,0.0,13.0,blackscholes
6,1,34.0,17.0,1.0,0.0,12.0,5.0,4.0,2.0,9.0,2.0,2.0,3.0,4.0,21.0,blackscholes
10,1,8.0,8.0,1.0,1.0,15.0,1.0,1.0,1.0,7.0,1.0,2.0,1.0,0.0,18.0,blackscholes
11,0,26.0,19.0,0.0,0.0,10.0,0.0,1.0,2.0,11.0,0.0,2.0,0.0,1.0,14.0,blackscholes
7,0,2.0,3.0,0.0,0.0,10.0,0.0,1.0,0.0,5.0,2.0,2.0,0.0,0.0,17.0,blackscholes
11,1,28.0,23.0,1.0,2.0,16.0,5.0,1.0,1.0,10.0,1.0,2.0,1.0,1.0,13.0,blackscholes
10,0,5.0,5.0,0.0,1.0,8.0,2.0,0.0,0.0,14.0,0.0,4.0,0.0,1.0,12.0,blackscholes
13,0,33.0,18.0,1.0,1.0,22.0,3.0,1.0,1.0,6.0,1.0,3.0,3.0,3.0,27.0,blackscholes
12,0,5.0,10.0,1.0,1.0,16.0,1.0,0.0,0.0,5.0,0.0,2.0,0.0,3.0,13.0,blackscholes
15,0,42.0,18.0,1.0,1.0,44.0,2.0,1.0,1.0,11.0,2.0,3.0,4.0,4.0,52.0,blackscholes
16,1,15.0,7.0,1.0,0.0,21.0,2.0,1.0,2.0,8.0,1.0,2.0,2.0,3.0,30.0,blackscholes
91,11,21.0,13.0,23.0,28.0,25.0,14.0,24.0,4.0,24.0,15.0,24.0,22.0,23.0,39.0,blackscholes
6,0,3.0,1.0,1.0,6.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,blackscholes
6,0,2.0,2.0,0.0,16.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,blackscholes
4,0,0.0,0.0,2.0,5.0,3.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,3.0,6.0,blackscholes
13,0,4.0,0.0,0.0,14.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,blackscholes
5,0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,2.0,blackscholes
11,2,2.0,2.0,3.0,17.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,blackscholes
10,0,0.0,0.0,2.0,4.0,2.0,0.0,2.0,0.0,3.0,0.0,1.0,1.0,0.0,4.0,blackscholes
7,0,1.0,0.0,0.0,13.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,blackscholes
6,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,blackscholes
4,2,2.0,3.0,1.0,18.0,4.0,1.0,1.0,0.0,6.0,1.0,1.0,1.0,1.0,4.0,blackscholes
9,1,0.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,blackscholes
10,1,5.0,4.0,1.0,25.0,2.0,3.0,1.0,2.0,3.0,1.0,1.0,3.0,1.0,2.0,blackscholes
14,0,0.0,1.0,3.0,5.0,5.0,2.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,blackscholes
10,0,6.0,2.0,2.0,21.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,blackscholes
20,5,5.0,5.0,5.0,17.0,5.0,5.0,5.0,4.0,8.0,5.0,4.0,5.0,4.0,6.0,blackscholes
348,292,52.0,42.0,57.0,77.0,47.0,53.0,51.0,39.0,51.0,56.0,47.0,58.0,58.0,56.0,blackscholes
12,137,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,blackscholes
15,165,0.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,2.0,blackscholes
13,156,1.0,0.0,1.0,8.0,1.0,1.0,1.0,1.0,0.0,3.0,1.0,3.0,4.0,1.0,blackscholes
24,177,1.0,0.0,2.0,10.0,0.0,0.0,1.0,0.0,0.0,6.0,2.0,8.0,3.0,3.0,blackscholes
30,153,0.0,1.0,1.0,7.0,3.0,0.0,0.0,0.0,2.0,4.0,0.0,1.0,2.0,1.0,blackscholes
20,190,0.0,1.0,2.0,11.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,5.0,2.0,1.0,blackscholes
13,136,0.0,0.0,0.0,9.0,0.0,1.0,4.0,1.0,1.0,4.0,1.0,4.0,2.0,1.0,blackscholes
20,202,0.0,1.0,1.0,7.0,1.0,0.0,1.0,2.0,1.0,3.0,0.0,2.0,2.0,1.0,blackscholes
10,130,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,2.0,1.0,0.0,blackscholes
25,130,1.0,2.0,2.0,10.0,0.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,5.0,2.0,blackscholes
19,88,0.0,1.0,1.0,9.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,8.0,3.0,1.0,blackscholes
25,126,0.0,0.0,3.0,9.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,4.0,3.0,1.0,blackscholes
15,138,0.0,0.0,1.0,9.0,2.0,0.0,0.0,0.0,3.0,3.0,1.0,2.0,3.0,0.0,blackscholes
28,104,2.0,3.0,2.0,11.0,2.0,2.0,3.0,2.0,4.0,4.0,3.0,3.0,3.0,4.0,blackscholes
25,145,1.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,blackscholes
151,126,20.0,3.0,26.0,18.0,5.0,8.0,18.0,9.0,18.0,22.0,8.0,14.0,24.0,34.0,blackscholes
11,68,2.0,1.0,6.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,blackscholes
12,70,0.0,4.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,blackscholes
8,70,1.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,blackscholes
21,70,1.0,0.0,3.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,2.0,0.0,2.0,2.0,blackscholes
9,76,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,1.0,0.0,0.0,0.0,3.0,blackscholes
10,59,1.0,0.0,4.0,1.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,2.0,blackscholes
9,57,1.0,2.0,3.0,1.0,1.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,3.0,blackscholes
16,85,1.0,3.0,0.0,1.0,1.0,1.0,0.0,2.0,6.0,0.0,1.0,2.0,0.0,3.0,blackscholes
10,59,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,2.0,blackscholes
10,43,2.0,1.0,5.0,3.0,3.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,blackscholes
11,29,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,1.0,blackscholes
12,50,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,2.0,2.0,2.0,blackscholes
13,42,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,8.0,0.0,0.0,0.0,4.0,1.0,blackscholes
17,38,3.0,2.0,4.0,1.0,1.0,2.0,1.0,2.0,4.0,1.0,1.0,2.0,3.0,6.0,blackscholes
22,63,3.0,0.0,6.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,blackscholes
