Features: 16,,,,,,,,,Max Acc,,Max TN,
Target Class: blackscholes,TP,FP,FN,TN,ACC (%),Noise Percantages,Upsampling,,92.60273973,49,24,223
"Nu: 0.2, Gamma: 0.9",304,25,32,4,84.38356164,0,40,,,,,
"Nu: 0.2, Gamma: 0.99",304,25,32,4,84.38356164,0,40,,,,,
"Nu: 0.5, Gamma: 1e-05",128,11,208,18,40,0,40,,,,,
"Nu: 0.5, Gamma: 2e-05",149,11,187,18,45.75342466,0,40,,,,,
"Nu: 0.5, Gamma: 3e-05",158,11,178,18,48.21917808,0,40,,,,,
"Nu: 0.5, Gamma: 4e-05",165,11,171,18,50.1369863,0,40,,,,,
"Nu: 0.5, Gamma: 5e-05",170,11,166,18,51.50684932,0,40,,,,,
"Nu: 0.5, Gamma: 6e-05",202,15,134,14,59.17808219,0,40,,,,,
"Nu: 0.5, Gamma: 7e-05",202,15,134,14,59.17808219,0,40,,,,,
"Nu: 0.5, Gamma: 8e-05",202,15,134,14,59.17808219,0,40,,,,,
"Nu: 0.5, Gamma: 9e-05",202,15,134,14,59.17808219,0,40,,,,,
"Nu: 0.5, Gamma: 0.0001",171,11,165,18,51.78082192,0,40,,,,,
"Nu: 0.5, Gamma: 0.0002",197,12,139,17,58.63013699,0,40,,,,,
"Nu: 0.5, Gamma: 0.0003",207,12,129,17,61.36986301,0,40,,,,,
"Nu: 0.5, Gamma: 0.0004",214,11,122,18,63.56164384,0,40,,,,,
"Nu: 0.5, Gamma: 0.005",298,17,38,12,84.93150685,0,40,,,,,
"Nu: 0.5, Gamma: 0.05",296,20,40,9,83.56164384,0,40,,,,,
"Nu: 0.5, Gamma: 0.0625",330,24,6,5,91.78082192,0,40,,,,,
"Nu: 0.5, Gamma: 0.1",333,28,3,1,91.50684932,0,40,,,,,
"Nu: 0.5, Gamma: 0.2",304,25,32,4,84.38356164,0,40,,,,,
"Nu: 0.5, Gamma: 0.5",304,25,32,4,84.38356164,0,40,,,,,
"Nu: 0.5, Gamma: 0.7",304,25,32,4,84.38356164,0,40,,,,,
"Nu: 0.5, Gamma: 0.9",304,25,32,4,84.38356164,0,40,,,,,
"Nu: 0.5, Gamma: 0.99",336,29,0,0,92.05479452,0,40,,,,,
"Nu: 0.7, Gamma: 1e-05",225,18,111,11,64.65753425,0,40,,,,,
"Nu: 0.7, Gamma: 2e-05",258,17,78,12,73.97260274,0,40,,,,,
"Nu: 0.7, Gamma: 3e-05",266,18,70,11,75.89041096,0,40,,,,,
"Nu: 0.7, Gamma: 4e-05",275,18,61,11,78.35616438,0,40,,,,,
"Nu: 0.7, Gamma: 5e-05",278,18,58,11,79.17808219,0,40,,,,,
"Nu: 0.7, Gamma: 6e-05",280,18,56,11,79.7260274,0,40,,,,,
"Nu: 0.7, Gamma: 7e-05",282,18,54,11,80.2739726,0,40,,,,,
"Nu: 0.7, Gamma: 8e-05",285,17,51,12,81.36986301,0,40,,,,,
"Nu: 0.7, Gamma: 9e-05",252,13,84,16,73.42465753,0,40,,,,,
"Nu: 0.7, Gamma: 0.0001",252,13,84,16,73.42465753,0,40,,,,,
"Nu: 0.7, Gamma: 0.0002",285,18,51,11,81.09589041,0,40,,,,,
"Nu: 0.7, Gamma: 0.0003",255,14,81,15,73.97260274,0,40,,,,,
"Nu: 0.7, Gamma: 0.0004",289,18,47,11,82.19178082,0,40,,,,,
"Nu: 0.7, Gamma: 0.005",303,19,33,10,85.75342466,0,40,,,,,
"Nu: 0.7, Gamma: 0.05",328,24,8,5,91.23287671,0,40,,,,,
"Nu: 0.7, Gamma: 0.0625",298,20,38,9,84.10958904,0,40,,,,,
"Nu: 0.7, Gamma: 0.1",301,24,35,5,83.83561644,0,40,,,,,
"Nu: 0.7, Gamma: 0.2",304,25,32,4,84.38356164,0,40,,,,,
"Nu: 0.7, Gamma: 0.5",304,25,32,4,84.38356164,0,40,,,,,
"Nu: 0.7, Gamma: 0.7",304,25,32,4,84.38356164,0,40,,,,,
"Nu: 0.7, Gamma: 0.9",304,25,32,4,84.38356164,0,40,,,,,
"Nu: 0.7, Gamma: 0.99",336,29,0,0,92.05479452,0,40,,,,,
"Nu: 0.9, Gamma: 1e-05",318,28,18,1,87.39726027,0,40,,,,,
"Nu: 0.9, Gamma: 2e-05",316,23,20,6,88.21917808,0,40,,,,,
"Nu: 0.9, Gamma: 3e-05",313,22,23,7,87.67123288,0,40,,,,,
"Nu: 0.9, Gamma: 4e-05",316,22,20,7,88.49315068,0,40,,,,,
"Nu: 0.9, Gamma: 5e-05",316,22,20,7,88.49315068,0,40,,,,,
"Nu: 0.9, Gamma: 6e-05",316,22,20,7,88.49315068,0,40,,,,,
"Nu: 0.9, Gamma: 7e-05",314,21,22,8,88.21917808,0,40,,,,,
"Nu: 0.9, Gamma: 8e-05",314,21,22,8,88.21917808,0,40,,,,,
"Nu: 0.9, Gamma: 9e-05",313,21,23,8,87.94520548,0,40,,,,,
"Nu: 0.9, Gamma: 0.0001",313,21,23,8,87.94520548,0,40,,,,,
"Nu: 0.9, Gamma: 0.0002",315,21,21,8,88.49315068,0,40,,,,,
"Nu: 0.9, Gamma: 0.0003",312,21,24,8,87.67123288,0,40,,,,,
"Nu: 0.9, Gamma: 0.0004",312,21,24,8,87.67123288,0,40,,,,,
"Nu: 0.9, Gamma: 0.005",315,23,21,6,87.94520548,0,40,,,,,
"Nu: 0.9, Gamma: 0.05",303,25,33,4,84.10958904,0,40,,,,,
"Nu: 0.9, Gamma: 0.0625",302,25,34,4,83.83561644,0,40,,,,,
"Nu: 0.9, Gamma: 0.1",304,25,32,4,84.38356164,0,40,,,,,
"Nu: 0.9, Gamma: 0.2",336,29,0,0,92.05479452,0,40,,,,,
"Nu: 0.9, Gamma: 0.5",336,29,0,0,92.05479452,0,40,,,,,
"Nu: 0.9, Gamma: 0.7",336,29,0,0,92.05479452,0,40,,,,,
"Nu: 0.9, Gamma: 0.9",336,29,0,0,92.05479452,0,40,,,,,
"Nu: 0.9, Gamma: 0.99",336,29,0,0,92.05479452,0,40,,,,,
"Nu: 0.99, Gamma: 1e-05",335,29,1,0,91.78082192,0,40,,,,,
"Nu: 0.99, Gamma: 2e-05",336,29,0,0,92.05479452,0,40,,,,,
"Nu: 0.99, Gamma: 3e-05",336,29,0,0,92.05479452,0,40,,,,,
"Nu: 0.99, Gamma: 4e-05",336,29,0,0,92.05479452,0,40,,,,,
"Nu: 0.99, Gamma: 5e-05",336,29,0,0,92.05479452,0,40,,,,,
"Nu: 0.99, Gamma: 6e-05",336,29,0,0,92.05479452,0,40,,,,,
"Nu: 0.99, Gamma: 7e-05",336,28,0,1,92.32876712,0,40,,,,,
"Nu: 0.99, Gamma: 8e-05",335,28,1,1,92.05479452,0,40,,,,,
"Nu: 0.99, Gamma: 9e-05",333,28,3,1,91.50684932,0,40,,,,,
"Nu: 0.99, Gamma: 0.0001",333,28,3,1,91.50684932,0,40,,,,,
"Nu: 0.99, Gamma: 0.0002",333,28,3,1,91.50684932,0,40,,,,,
"Nu: 0.99, Gamma: 0.0003",335,29,1,0,91.78082192,0,40,,,,,
"Nu: 0.99, Gamma: 0.0004",335,29,1,0,91.78082192,0,40,,,,,
"Nu: 0.99, Gamma: 0.005",330,28,6,1,90.68493151,0,40,,,,,
"Nu: 0.99, Gamma: 0.05",336,29,0,0,92.05479452,0,40,,,,,
"Nu: 0.99, Gamma: 0.0625",336,29,0,0,92.05479452,0,40,,,,,
"Nu: 0.99, Gamma: 0.1",304,25,32,4,84.38356164,0,40,,,,,
"Nu: 0.99, Gamma: 0.2",336,29,0,0,92.05479452,0,40,,,,,
"Nu: 0.99, Gamma: 0.5",336,29,0,0,92.05479452,0,40,,,,,
"Nu: 0.99, Gamma: 0.7",336,29,0,0,92.05479452,0,40,,,,,
"Nu: 0.99, Gamma: 0.9",336,29,0,0,92.05479452,0,40,,,,,
"Nu: 0.99, Gamma: 0.99",336,29,0,0,92.05479452,0,40,,,,,
,,,,,,,,,Max Acc,,Max TN,
Target Class: blackscholes_MRURP,TP,FP,FN,TN,ACC (%),Noise Percantages,Upsampling,,90.68322981,511,25,621
"Nu: 5e-05, Gamma: 1e-05",287,31,1,3,90.0621118,0,40,,,,,
"Nu: 5e-05, Gamma: 2e-05",288,34,0,0,89.44099379,0,40,,,,,
"Nu: 5e-05, Gamma: 3e-05",288,34,0,0,89.44099379,0,40,,,,,
"Nu: 5e-05, Gamma: 4e-05",288,34,0,0,89.44099379,0,40,,,,,
"Nu: 5e-05, Gamma: 5e-05",288,34,0,0,89.44099379,0,40,,,,,
"Nu: 5e-05, Gamma: 6e-05",288,34,0,0,89.44099379,0,40,,,,,
"Nu: 5e-05, Gamma: 7e-05",288,34,0,0,89.44099379,0,40,,,,,
"Nu: 5e-05, Gamma: 8e-05",288,34,0,0,89.44099379,0,40,,,,,
"Nu: 5e-05, Gamma: 9e-05",288,34,0,0,89.44099379,0,40,,,,,
"Nu: 5e-05, Gamma: 0.0001",288,34,0,0,89.44099379,0,40,,,,,
"Nu: 5e-05, Gamma: 0.0002",288,34,0,0,89.44099379,0,40,,,,,
"Nu: 5e-05, Gamma: 0.0003",288,34,0,0,89.44099379,0,40,,,,,
"Nu: 5e-05, Gamma: 0.0004",288,34,0,0,89.44099379,0,40,,,,,
"Nu: 5e-05, Gamma: 0.005",288,34,0,0,89.44099379,0,40,,,,,
"Nu: 5e-05, Gamma: 0.05",288,34,0,0,89.44099379,0,40,,,,,
"Nu: 5e-05, Gamma: 0.0625",288,34,0,0,89.44099379,0,40,,,,,
"Nu: 5e-05, Gamma: 0.1",288,34,0,0,89.44099379,0,40,,,,,
"Nu: 5e-05, Gamma: 0.2",288,34,0,0,89.44099379,0,40,,,,,
"Nu: 5e-05, Gamma: 0.5",288,34,0,0,89.44099379,0,40,,,,,
"Nu: 5e-05, Gamma: 0.7",288,34,0,0,89.44099379,0,40,,,,,
"Nu: 5e-05, Gamma: 0.9",288,34,0,0,89.44099379,0,40,,,,,
"Nu: 5e-05, Gamma: 0.99",288,34,0,0,89.44099379,0,40,,,,,
"Nu: 6e-05, Gamma: 1e-05",287,31,1,3,90.0621118,0,40,,,,,
"Nu: 6e-05, Gamma: 2e-05",288,34,0,0,89.44099379,0,40,,,,,
"Nu: 6e-05, Gamma: 3e-05",288,34,0,0,89.44099379,0,40,,,,,
"Nu: 6e-05, Gamma: 4e-05",278,31,10,3,87.26708075,0,40,,,,,
"Nu: 6e-05, Gamma: 5e-05",282,31,6,3,88.50931677,0,40,,,,,
"Nu: 6e-05, Gamma: 6e-05",284,33,4,1,88.50931677,0,40,,,,,
"Nu: 6e-05, Gamma: 7e-05",288,34,0,0,89.44099379,0,40,,,,,
"Nu: 6e-05, Gamma: 8e-05",288,34,0,0,89.44099379,0,40,,,,,
"Nu: 6e-05, Gamma: 9e-05",288,34,0,0,89.44099379,0,40,,,,,
"Nu: 6e-05, Gamma: 0.0001",288,34,0,0,89.44099379,0,40,,,,,
"Nu: 6e-05, Gamma: 0.0002",288,34,0,0,89.44099379,0,40,,,,,
"Nu: 6e-05, Gamma: 0.0003",288,34,0,0,89.44099379,0,40,,,,,
"Nu: 6e-05, Gamma: 0.0004",288,34,0,0,89.44099379,0,40,,,,,
"Nu: 6e-05, Gamma: 0.005",288,34,0,0,89.44099379,0,40,,,,,
"Nu: 6e-05, Gamma: 0.05",288,34,0,0,89.44099379,0,40,,,,,
"Nu: 6e-05, Gamma: 0.0625",288,34,0,0,89.44099379,0,40,,,,,
"Nu: 6e-05, Gamma: 0.1",288,34,0,0,89.44099379,0,40,,,,,
"Nu: 6e-05, Gamma: 0.2",288,34,0,0,89.44099379,0,40,,,,,
"Nu: 6e-05, Gamma: 0.5",288,34,0,0,89.44099379,0,40,,,,,
"Nu: 6e-05, Gamma: 0.7",288,34,0,0,89.44099379,0,40,,,,,
"Nu: 6e-05, Gamma: 0.9",288,34,0,0,89.44099379,0,40,,,,,
"Nu: 6e-05, Gamma: 0.99",288,34,0,0,89.44099379,0,40,,,,,
"Nu: 7e-05, Gamma: 1e-05",288,33,0,1,89.7515528,0,40,,,,,
"Nu: 7e-05, Gamma: 2e-05",288,34,0,0,89.44099379,0,40,,,,,
"Nu: 7e-05, Gamma: 3e-05",263,28,25,6,83.54037267,0,40,,,,,
"Nu: 7e-05, Gamma: 4e-05",272,28,16,6,86.33540373,0,40,,,,,
"Nu: 7e-05, Gamma: 5e-05",282,31,6,3,88.50931677,0,40,,,,,
"Nu: 7e-05, Gamma: 6e-05",284,33,4,1,88.50931677,0,40,,,,,
"Nu: 7e-05, Gamma: 7e-05",288,34,0,0,89.44099379,0,40,,,,,
"Nu: 7e-05, Gamma: 8e-05",288,34,0,0,89.44099379,0,40,,,,,
"Nu: 7e-05, Gamma: 9e-05",288,34,0,0,89.44099379,0,40,,,,,
"Nu: 7e-05, Gamma: 0.0001",288,34,0,0,89.44099379,0,40,,,,,
"Nu: 7e-05, Gamma: 0.0002",288,34,0,0,89.44099379,0,40,,,,,
"Nu: 7e-05, Gamma: 0.0003",288,34,0,0,89.44099379,0,40,,,,,
"Nu: 7e-05, Gamma: 0.0004",288,34,0,0,89.44099379,0,40,,,,,
"Nu: 7e-05, Gamma: 0.005",288,34,0,0,89.44099379,0,40,,,,,
"Nu: 7e-05, Gamma: 0.05",288,34,0,0,89.44099379,0,40,,,,,
"Nu: 7e-05, Gamma: 0.0625",288,34,0,0,89.44099379,0,40,,,,,
"Nu: 7e-05, Gamma: 0.1",288,34,0,0,89.44099379,0,40,,,,,
"Nu: 7e-05, Gamma: 0.2",288,34,0,0,89.44099379,0,40,,,,,
"Nu: 7e-05, Gamma: 0.5",288,34,0,0,89.44099379,0,40,,,,,
"Nu: 7e-05, Gamma: 0.7",288,34,0,0,89.44099379,0,40,,,,,
"Nu: 7e-05, Gamma: 0.9",288,34,0,0,89.44099379,0,40,,,,,
"Nu: 7e-05, Gamma: 0.99",288,34,0,0,89.44099379,0,40,,,,,
"Nu: 8e-05, Gamma: 1e-05",288,33,0,1,89.7515528,0,40,,,,,
"Nu: 8e-05, Gamma: 2e-05",266,25,22,9,85.40372671,0,40,,,,,
"Nu: 8e-05, Gamma: 3e-05",262,28,26,6,83.22981366,0,40,,,,,
"Nu: 8e-05, Gamma: 4e-05",272,28,16,6,86.33540373,0,40,,,,,
"Nu: 8e-05, Gamma: 5e-05",282,31,6,3,88.50931677,0,40,,,,,
"Nu: 8e-05, Gamma: 6e-05",284,33,4,1,88.50931677,0,40,,,,,
"Nu: 8e-05, Gamma: 7e-05",288,34,0,0,89.44099379,0,40,,,,,
"Nu: 8e-05, Gamma: 8e-05",288,34,0,0,89.44099379,0,40,,,,,
"Nu: 8e-05, Gamma: 9e-05",288,34,0,0,89.44099379,0,40,,,,,
"Nu: 8e-05, Gamma: 0.0001",288,34,0,0,89.44099379,0,40,,,,,
"Nu: 8e-05, Gamma: 0.0002",288,34,0,0,89.44099379,0,40,,,,,
"Nu: 8e-05, Gamma: 0.0003",288,34,0,0,89.44099379,0,40,,,,,
"Nu: 8e-05, Gamma: 0.0004",288,34,0,0,89.44099379,0,40,,,,,
"Nu: 8e-05, Gamma: 0.005",288,34,0,0,89.44099379,0,40,,,,,
"Nu: 8e-05, Gamma: 0.05",288,34,0,0,89.44099379,0,40,,,,,
"Nu: 8e-05, Gamma: 0.0625",288,34,0,0,89.44099379,0,40,,,,,
"Nu: 8e-05, Gamma: 0.1",288,34,0,0,89.44099379,0,40,,,,,
"Nu: 8e-05, Gamma: 0.2",288,34,0,0,89.44099379,0,40,,,,,
"Nu: 8e-05, Gamma: 0.5",288,34,0,0,89.44099379,0,40,,,,,
"Nu: 8e-05, Gamma: 0.7",288,34,0,0,89.44099379,0,40,,,,,
"Nu: 8e-05, Gamma: 0.9",288,34,0,0,89.44099379,0,40,,,,,
"Nu: 8e-05, Gamma: 0.99",288,34,0,0,89.44099379,0,40,,,,,
"Nu: 9e-05, Gamma: 1e-05",288,34,0,0,89.44099379,0,40,,,,,
"Nu: 9e-05, Gamma: 2e-05",265,24,23,10,85.40372671,0,40,,,,,
"Nu: 9e-05, Gamma: 3e-05",262,28,26,6,83.22981366,0,40,,,,,
"Nu: 9e-05, Gamma: 4e-05",272,28,16,6,86.33540373,0,40,,,,,
"Nu: 9e-05, Gamma: 5e-05",282,31,6,3,88.50931677,0,40,,,,,
"Nu: 9e-05, Gamma: 6e-05",284,33,4,1,88.50931677,0,40,,,,,
"Nu: 9e-05, Gamma: 7e-05",288,34,0,0,89.44099379,0,40,,,,,
"Nu: 9e-05, Gamma: 8e-05",288,34,0,0,89.44099379,0,40,,,,,
"Nu: 9e-05, Gamma: 9e-05",288,34,0,0,89.44099379,0,40,,,,,
"Nu: 9e-05, Gamma: 0.0001",288,34,0,0,89.44099379,0,40,,,,,
"Nu: 9e-05, Gamma: 0.0002",288,34,0,0,89.44099379,0,40,,,,,
"Nu: 9e-05, Gamma: 0.0003",288,34,0,0,89.44099379,0,40,,,,,
"Nu: 9e-05, Gamma: 0.0004",288,34,0,0,89.44099379,0,40,,,,,
"Nu: 9e-05, Gamma: 0.005",288,34,0,0,89.44099379,0,40,,,,,
"Nu: 9e-05, Gamma: 0.05",288,34,0,0,89.44099379,0,40,,,,,
"Nu: 9e-05, Gamma: 0.0625",288,34,0,0,89.44099379,0,40,,,,,
"Nu: 9e-05, Gamma: 0.1",288,34,0,0,89.44099379,0,40,,,,,
"Nu: 9e-05, Gamma: 0.2",288,34,0,0,89.44099379,0,40,,,,,
"Nu: 9e-05, Gamma: 0.5",288,34,0,0,89.44099379,0,40,,,,,
"Nu: 9e-05, Gamma: 0.7",288,34,0,0,89.44099379,0,40,,,,,
"Nu: 9e-05, Gamma: 0.9",288,34,0,0,89.44099379,0,40,,,,,
"Nu: 9e-05, Gamma: 0.99",288,34,0,0,89.44099379,0,40,,,,,
"Nu: 0.0001, Gamma: 1e-05",288,30,0,4,90.68322981,0,40,,,,,
"Nu: 0.0001, Gamma: 2e-05",265,24,23,10,85.40372671,0,40,,,,,
"Nu: 0.0001, Gamma: 3e-05",262,28,26,6,83.22981366,0,40,,,,,
"Nu: 0.0001, Gamma: 4e-05",272,28,16,6,86.33540373,0,40,,,,,
"Nu: 0.0001, Gamma: 5e-05",282,31,6,3,88.50931677,0,40,,,,,
"Nu: 0.0001, Gamma: 6e-05",284,33,4,1,88.50931677,0,40,,,,,
"Nu: 0.0001, Gamma: 7e-05",288,34,0,0,89.44099379,0,40,,,,,
"Nu: 0.0001, Gamma: 8e-05",288,34,0,0,89.44099379,0,40,,,,,
"Nu: 0.0001, Gamma: 9e-05",288,34,0,0,89.44099379,0,40,,,,,
"Nu: 0.0001, Gamma: 0.0001",288,34,0,0,89.44099379,0,40,,,,,
"Nu: 0.0001, Gamma: 0.0002",288,34,0,0,89.44099379,0,40,,,,,
"Nu: 0.0001, Gamma: 0.0003",288,34,0,0,89.44099379,0,40,,,,,
"Nu: 0.0001, Gamma: 0.0004",288,34,0,0,89.44099379,0,40,,,,,
"Nu: 0.0001, Gamma: 0.005",288,34,0,0,89.44099379,0,40,,,,,
"Nu: 0.0001, Gamma: 0.05",288,34,0,0,89.44099379,0,40,,,,,
"Nu: 0.0001, Gamma: 0.0625",288,34,0,0,89.44099379,0,40,,,,,
"Nu: 0.0001, Gamma: 0.1",288,34,0,0,89.44099379,0,40,,,,,
"Nu: 0.0001, Gamma: 0.2",288,34,0,0,89.44099379,0,40,,,,,
"Nu: 0.0001, Gamma: 0.5",288,34,0,0,89.44099379,0,40,,,,,
"Nu: 0.0001, Gamma: 0.7",288,34,0,0,89.44099379,0,40,,,,,
"Nu: 0.0001, Gamma: 0.9",288,34,0,0,89.44099379,0,40,,,,,
"Nu: 0.0001, Gamma: 0.99",288,34,0,0,89.44099379,0,40,,,,,
"Nu: 0.0002, Gamma: 1e-05",107,10,181,24,40.68322981,0,40,,,,,
"Nu: 0.0002, Gamma: 2e-05",253,20,35,14,82.91925466,0,40,,,,,
"Nu: 0.0002, Gamma: 3e-05",247,24,41,10,79.8136646,0,40,,,,,
"Nu: 0.0002, Gamma: 4e-05",242,26,46,8,77.63975155,0,40,,,,,
"Nu: 0.0002, Gamma: 5e-05",287,33,1,1,89.44099379,0,40,,,,,
"Nu: 0.0002, Gamma: 6e-05",202,22,86,12,66.45962733,0,40,,,,,
"Nu: 0.0002, Gamma: 7e-05",218,22,70,12,71.42857143,0,40,,,,,
"Nu: 0.0002, Gamma: 8e-05",164,21,124,13,54.9689441,0,40,,,,,
"Nu: 0.0002, Gamma: 9e-05",238,23,50,11,77.32919255,0,40,,,,,
"Nu: 0.0002, Gamma: 0.0001",249,27,39,7,79.50310559,0,40,,,,,
"Nu: 0.0002, Gamma: 0.0002",282,32,6,2,88.19875776,0,40,,,,,
"Nu: 0.0002, Gamma: 0.0003",288,34,0,0,89.44099379,0,40,,,,,
"Nu: 0.0002, Gamma: 0.0004",288,34,0,0,89.44099379,0,40,,,,,
"Nu: 0.0002, Gamma: 0.005",288,34,0,0,89.44099379,0,40,,,,,
"Nu: 0.0002, Gamma: 0.05",288,34,0,0,89.44099379,0,40,,,,,
"Nu: 0.0002, Gamma: 0.0625",288,34,0,0,89.44099379,0,40,,,,,
"Nu: 0.0002, Gamma: 0.1",288,34,0,0,89.44099379,0,40,,,,,
"Nu: 0.0002, Gamma: 0.2",288,34,0,0,89.44099379,0,40,,,,,
"Nu: 0.0002, Gamma: 0.5",288,34,0,0,89.44099379,0,40,,,,,
"Nu: 0.0002, Gamma: 0.7",288,34,0,0,89.44099379,0,40,,,,,
"Nu: 0.0002, Gamma: 0.9",288,34,0,0,89.44099379,0,40,,,,,
"Nu: 0.0002, Gamma: 0.99",288,34,0,0,89.44099379,0,40,,,,,
"Nu: 0.0003, Gamma: 1e-05",106,10,182,24,40.37267081,0,40,,,,,
"Nu: 0.0003, Gamma: 2e-05",252,19,36,15,82.91925466,0,40,,,,,
"Nu: 0.0003, Gamma: 3e-05",286,29,2,5,90.37267081,0,40,,,,,
"Nu: 0.0003, Gamma: 4e-05",219,20,69,14,72.36024845,0,40,,,,,
"Nu: 0.0003, Gamma: 5e-05",122,14,166,20,44.09937888,0,40,,,,,
"Nu: 0.0003, Gamma: 6e-05",208,17,80,17,69.8757764,0,40,,,,,
"Nu: 0.0003, Gamma: 7e-05",211,22,77,12,69.25465839,0,40,,,,,
"Nu: 0.0003, Gamma: 8e-05",159,19,129,15,54.03726708,0,40,,,,,
"Nu: 0.0003, Gamma: 9e-05",223,21,65,13,73.29192547,0,40,,,,,
"Nu: 0.0003, Gamma: 0.0001",238,27,50,7,76.08695652,0,40,,,,,
"Nu: 0.0003, Gamma: 0.0002",282,32,6,2,88.19875776,0,40,,,,,
"Nu: 0.0003, Gamma: 0.0003",275,29,13,5,86.95652174,0,40,,,,,
"Nu: 0.0003, Gamma: 0.0004",283,32,5,2,88.50931677,0,40,,,,,
"Nu: 0.0003, Gamma: 0.005",256,30,32,4,80.74534161,0,40,,,,,
"Nu: 0.0003, Gamma: 0.05",288,34,0,0,89.44099379,0,40,,,,,
"Nu: 0.0003, Gamma: 0.0625",288,34,0,0,89.44099379,0,40,,,,,
"Nu: 0.0003, Gamma: 0.1",288,34,0,0,89.44099379,0,40,,,,,
"Nu: 0.0003, Gamma: 0.2",288,34,0,0,89.44099379,0,40,,,,,
"Nu: 0.0003, Gamma: 0.5",288,34,0,0,89.44099379,0,40,,,,,
"Nu: 0.0003, Gamma: 0.7",288,34,0,0,89.44099379,0,40,,,,,
"Nu: 0.0003, Gamma: 0.9",288,34,0,0,89.44099379,0,40,,,,,
"Nu: 0.0003, Gamma: 0.99",288,34,0,0,89.44099379,0,40,,,,,
"Nu: 0.0004, Gamma: 1e-05",251,18,37,16,82.91925466,0,40,,,,,
"Nu: 0.0004, Gamma: 2e-05",254,21,34,13,82.91925466,0,40,,,,,
"Nu: 0.0004, Gamma: 3e-05",125,14,163,20,45.0310559,0,40,,,,,
"Nu: 0.0004, Gamma: 4e-05",237,20,51,14,77.95031056,0,40,,,,,
"Nu: 0.0004, Gamma: 5e-05",123,13,165,21,44.72049689,0,40,,,,,
"Nu: 0.0004, Gamma: 6e-05",207,17,81,17,69.56521739,0,40,,,,,
"Nu: 0.0004, Gamma: 7e-05",202,22,86,12,66.45962733,0,40,,,,,
"Nu: 0.0004, Gamma: 8e-05",258,20,30,14,84.47204969,0,40,,,,,
"Nu: 0.0004, Gamma: 9e-05",213,20,75,14,70.49689441,0,40,,,,,
"Nu: 0.0004, Gamma: 0.0001",223,24,65,10,72.36024845,0,40,,,,,
"Nu: 0.0004, Gamma: 0.0002",278,29,10,5,87.88819876,0,40,,,,,
"Nu: 0.0004, Gamma: 0.0003",248,30,40,4,78.26086957,0,40,,,,,
"Nu: 0.0004, Gamma: 0.0004",287,32,1,2,89.7515528,0,40,,,,,
"Nu: 0.0004, Gamma: 0.005",256,30,32,4,80.74534161,0,40,,,,,
"Nu: 0.0004, Gamma: 0.05",288,34,0,0,89.44099379,0,40,,,,,
"Nu: 0.0004, Gamma: 0.0625",288,34,0,0,89.44099379,0,40,,,,,
"Nu: 0.0004, Gamma: 0.1",288,34,0,0,89.44099379,0,40,,,,,
"Nu: 0.0004, Gamma: 0.2",288,34,0,0,89.44099379,0,40,,,,,
"Nu: 0.0004, Gamma: 0.5",288,34,0,0,89.44099379,0,40,,,,,
"Nu: 0.0004, Gamma: 0.7",288,34,0,0,89.44099379,0,40,,,,,
"Nu: 0.0004, Gamma: 0.9",288,34,0,0,89.44099379,0,40,,,,,
"Nu: 0.0004, Gamma: 0.99",288,34,0,0,89.44099379,0,40,,,,,
"Nu: 0.005, Gamma: 1e-05",144,13,144,21,51.24223602,0,40,,,,,
"Nu: 0.005, Gamma: 2e-05",150,15,138,19,52.48447205,0,40,,,,,
"Nu: 0.005, Gamma: 3e-05",158,16,130,18,54.65838509,0,40,,,,,
"Nu: 0.005, Gamma: 4e-05",121,12,167,22,44.40993789,0,40,,,,,
"Nu: 0.005, Gamma: 5e-05",154,17,134,17,53.10559006,0,40,,,,,
"Nu: 0.005, Gamma: 6e-05",159,17,129,17,54.65838509,0,40,,,,,
"Nu: 0.005, Gamma: 7e-05",155,17,133,17,53.41614907,0,40,,,,,
"Nu: 0.005, Gamma: 8e-05",123,13,165,21,44.72049689,0,40,,,,,
"Nu: 0.005, Gamma: 9e-05",155,18,133,16,53.10559006,0,40,,,,,
"Nu: 0.005, Gamma: 0.0001",156,18,132,16,53.41614907,0,40,,,,,
"Nu: 0.005, Gamma: 0.0002",157,19,131,15,53.41614907,0,40,,,,,
"Nu: 0.005, Gamma: 0.0003",129,17,159,17,45.34161491,0,40,,,,,
"Nu: 0.005, Gamma: 0.0004",138,20,150,14,47.20496894,0,40,,,,,
"Nu: 0.005, Gamma: 0.005",215,28,73,6,68.63354037,0,40,,,,,
"Nu: 0.005, Gamma: 0.05",282,34,6,0,87.57763975,0,40,,,,,
"Nu: 0.005, Gamma: 0.0625",281,34,7,0,87.26708075,0,40,,,,,
"Nu: 0.005, Gamma: 0.1",255,30,33,4,80.43478261,0,40,,,,,
"Nu: 0.005, Gamma: 0.2",255,30,33,4,80.43478261,0,40,,,,,
"Nu: 0.005, Gamma: 0.5",288,34,0,0,89.44099379,0,40,,,,,
"Nu: 0.005, Gamma: 0.7",288,34,0,0,89.44099379,0,40,,,,,
"Nu: 0.005, Gamma: 0.9",288,34,0,0,89.44099379,0,40,,,,,
"Nu: 0.005, Gamma: 0.99",288,34,0,0,89.44099379,0,40,,,,,
"Nu: 0.05, Gamma: 1e-05",107,9,181,25,40.99378882,0,40,,,,,
"Nu: 0.05, Gamma: 2e-05",118,11,170,23,43.78881988,0,40,,,,,
